personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,"acc jakob (policy network, base events+plans)",acc base default,acc policy default,,,,"jakob(policy network, base events+plans)",base default,policy default
berlin_5a333e98,39,f,high,4600,always,FALSE,795362.1446886326,5831173.801653954,-4.453122678,-2.637004737,-4.681428109,,,,,,
berlin_2375b051,52,f,medium,3000,always,FALSE,798382.9094812584,5830064.394876821,-7.408105955,-1.96620063,-7.935466954,,,,,,
bb_8a4a86e4,62,m,high,4600,always,FALSE,814543.02,5812468.06,-14.59796581,-10.83673616,-15.50418339,,,,,,
berlin_6cdef7f5,59,f,high,4600,always,FALSE,800101.8136515105,5823476.157937385,-10.58768944,-2.019856256,-12.42800019,,,,,,
berlin_9cacd475,51,f,high,4600,always,FALSE,798677.0496214359,5833123.966721596,-3.967718269,-2.905734802,-4.117575175,,,,,,
berlin_e8f259c9,60,f,high,4600,always,FALSE,805065.2244391353,5831550.099408544,-6.333675712,-4.402082202,-5.784270119,,,,,,
berlin_e38b4160,2,m,very_low,900,never,FALSE,800722.6246570504,5821531.089825737,-12.62505197,-7.896753534,-13.14953842,,,,,,
bb_c0dacf8c,40,f,medium,3600,always,FALSE,770527.99,5859454.61,-20.49086746,-20.00125352,-19.79182449,,,,,,
berlin_771a0003,44,m,medium,3600,always,FALSE,799856.5156643299,5826339.304,-19.88386241,-0.712620901,-19.95601251,,,,,,
berlin_9f681929,10,m,low,2000,never,FALSE,794742.6721271555,5833892.624644512,-7.213796311,-5.56025052,-7.462446846,,,,,,
berlin_5ae314c6,18,f,very_low,2000,always,FALSE,803906.9770654326,5827399.006150098,-6.783346205,-4.007339812,-8.932603023,,,,,,
berlin_729bbcbe,23,m,very_low,900,always,TRUE,795521.5018061663,5827980.407088713,-9.765250968,-1.933278504,-9.766284752,,,,,,
bb_9d1b07a0,43,f,low,2600,always,FALSE,775383.79,5815082.67,-11.35486152,-11.30058651,-11.13084453,,,,,,
berlin_c9cadf50,28,f,medium,2600,always,FALSE,797808.7191238522,5825812.670560538,-14.02744517,-0.728254267,-16.37007117,,,,,,
bb_446a6847,23,m,medium,1500,always,FALSE,812578.44,5803697.23,-23.42348267,-18.49811306,-24.28431133,,,,,,
berlin_366e9c7f,48,m,medium,2600,always,FALSE,790361.1100624225,5827555.120073536,-4.324879011,-2.764832322,-4.557005415,,,,,,
berlin_149449f1,29,m,medium,1500,always,FALSE,804028.3072497555,5817259.881175364,-14.94201968,-10.504251,-15.53884385,,,,,,
berlin_0200ecf8,51,f,medium,2600,always,FALSE,797161.7647154165,5821608.2775975205,-6.179299348,-3.345885832,-6.483304001,,,,,,
bb_c6cbdc6c,41,f,low,3000,always,FALSE,778729.96,5832638.19,-6.059521973,-6.053350476,-6.030816946,,,,,,
berlin_f2fe13f8,35,f,medium,2000,always,FALSE,800134.8862880776,5823483.794271811,-12.38632124,-2.771325313,-14.39730592,,,,,,
berlin_16f5f80e,18,m,high,5600,always,FALSE,780414.2885610135,5829447.451581571,-3.073539102,-3.06210044,-3.037373018,,,,,,
berlin_47ad9b9b,5,m,high,4600,never,FALSE,796413.2691,5830394.77,-4.080295966,-2.126561499,-4.30699099,,,,,,
berlin_233b1110,59,f,high,3600,always,FALSE,803467.3994711263,5828332.028767372,-4.839293606,-2.469549201,-6.671280604,,,,,,
berlin_2d86d822,23,f,high,4600,always,FALSE,803624.8263687128,5826472.334417891,-6.300905696,-3.595106529,-7.951503433,,,,,,
berlin_80d91757,51,m,high,4600,always,FALSE,796058.0508351157,5824489.157094863,-8.634157288,-1.883902748,-11.68527484,,,,,,
berlin_fa8fe0c3,6,m,medium,3000,never,FALSE,782284.9827623807,5830425.902607365,-2.779508126,-2.773651624,-3.142765373,,,,,,
berlin_9f73c0b6,60,f,medium,2600,always,FALSE,796768.0935855748,5830373.336559471,-5.362581724,-2.499307307,-5.723950035,,,,,,
bb_d0150d49,51,f,high,4600,always,FALSE,768846.88,5816253.82,-10.98741165,-10.97427057,-11.73913922,,,,,,
berlin_18e93b4d,16,m,medium,4600,never,FALSE,805466.1107048999,5823343.862416095,-8.815454737,-5.218368357,-10.40102839,,,,,,
berlin_ca753705,8,m,medium,3600,never,FALSE,782031.8083005557,5827469.937785654,-2.488150774,-2.478425498,-2.493283499,,,,,,
berlin_a1add309,33,f,high,4600,always,FALSE,795217.2151348102,5822353.116693454,-4.454941383,-2.587955577,-4.334874467,,,,,,
berlin_269516cc,22,f,medium,2600,always,FALSE,798443.9572896855,5829564.842725207,-9.275211195,-2.194153442,-9.815800916,,,,,,
bb_d04bfb5f,6,m,very_low,900,never,FALSE,787089.63,5850308.82,-26.06056993,-25.8071193,-25.84368793,,,,,,
berlin_b8606c7b,18,f,very_high,5600,always,FALSE,804592.8942,5823427.215399059,-8.680326664,-3.784692575,-9.954647979,,,,,,
berlin_c2c227ad,70,m,high,4600,always,FALSE,803392.2007244942,5832354.483998212,-4.798576112,-3.3263069,-4.82954932,,,,,,
berlin_4c06121c,71,m,medium,1500,always,FALSE,782774.6636694225,5815746.899190808,-12.21213234,-10.97890879,-12.43383614,,,,,,
bb_bc635e91,53,m,medium,1500,always,FALSE,815467.85,5808786.09,-23.66513605,-18.55465,-24.52334571,,,,,,
berlin_e36ab51b,72,m,very_high,5600,always,FALSE,797741.0922721489,5819659.374991359,-6.551711588,-3.892520016,-6.300885485,,,,,,
berlin_c0a0e7ae,62,f,medium,2000,always,FALSE,799897.7424963982,5821518.585045589,-7.854963408,-4.637692505,-7.998458028,,,,,,
berlin_d39080a2,97,m,high,2600,always,FALSE,795607.1327,5823673.705413579,-5.352781232,-2.701147115,-5.13877328,,,,,,
berlin_a578ee52,31,m,high,3000,always,FALSE,800719.2910780215,5829206.183532867,-6.689001045,-1.123346502,-7.604374921,,,,,,
berlin_5dd57920,72,m,medium,2000,always,FALSE,804302.5633934479,5821934.825788217,-11.08613565,-5.171302566,-12.19160465,,,,,,
berlin_256b4c02,41,f,high,4600,always,FALSE,783484.9574896445,5824095.611351577,-3.762032064,-3.718091628,-3.67656815,,,,,,
berlin_243ed8f2,87,m,high,3600,always,TRUE,802597.9046355372,5828540.1584870005,-4.619876924,-2.344493937,-6.307437233,,,,,,
berlin_15aaf119,15,m,high,5600,never,FALSE,810951.6051078199,5824838.324482806,-9.539304493,-7.215013892,-10.19185179,,,,,,
bb_18ff6e11,59,f,medium,2000,always,TRUE,795838.83,5842803.68,-11.31767049,-10.39473128,-11.45685797,,,,,,
berlin_e1a42099,30,f,medium,2000,always,FALSE,791773.9263647584,5828641.560873668,-6.912084117,-3.281517658,-8.16975105,,,,,,
bb_8fe9ce3b,10,f,medium,3600,never,FALSE,790320.13,5804672.34,-9.892100719,-9.797535993,-9.779666279,,,,,,
berlin_3d514714,19,f,medium,1500,always,FALSE,799257.1648801425,5817366.350531325,-12.90662723,-9.058745218,-12.85305721,,,,,,
berlin_cba6d693,40,f,very_high,5600,always,FALSE,812217.0014706736,5825930.052786329,-9.69854775,-7.367240495,-11.00798508,,,,,,
berlin_e222e50b,3,m,high,3600,never,FALSE,799313.3933247759,5829252.077663541,-8.023362197,-1.496366793,-8.023207174,,,,,,
berlin_1354a19d,37,f,low,900,always,FALSE,800887.7166671192,5830881.635792493,-3.979201245,-2.653287104,-4.058763481,,,,,,
bb_20b06a95,8,m,high,4600,never,FALSE,808858.48,5846742.84,-11.19274359,-10.14727625,-11.7110046,,,,,,
berlin_d0d6e725,3,m,high,3600,never,FALSE,791654.9070064926,5825588.198295589,-4.597597037,-0.799642381,-4.60446903,,,,,,
bb_ff5c1e4e,18,f,very_high,5600,always,FALSE,788878.76,5849561.07,-10.70914125,-9.679217159,-10.66191095,,,,,,
berlin_318ce4c5,45,m,high,4600,always,FALSE,802450.6225455921,5822906.350172589,-9.267950808,-2.863691866,-8.820297393,,,,,,
bb_53769cca,9,m,high,4600,never,FALSE,795428.04,5845050.94,-8.633245649,-7.591533349,-8.727122524,,,,,,
berlin_20df7ad3,21,f,medium,3000,always,FALSE,801897.8620436213,5831667.645693864,-4.025227711,-2.569283986,-4.030212148,,,,,,
berlin_b8ef2f84,39,f,medium,3000,always,FALSE,798821.9815625378,5828636.365359048,-11.07731446,-1.800834551,-11.07708182,,,,,,
berlin_1d0af3f4,60,f,medium,2000,always,FALSE,793897.8221,5822680.603359245,-4.5041326,-3.393038931,-4.754836107,,,,,,
berlin_d839f495,20,f,high,3600,always,FALSE,801653.5098021745,5817269.801380613,-9.913591649,-6.690483939,-9.920736209,,,,,,
bb_28486ca3,47,f,high,3000,always,FALSE,791957.95,5813828.99,-10.00367782,-8.841222457,-10.05727535,,,,,,
berlin_85f5743b,49,f,very_low,1500,always,FALSE,805754.1092630256,5841599.188674559,-13.25729674,-12.56894828,-12.76041988,,,,,,
berlin_b89a5fa4,64,f,low,900,always,FALSE,794087.1438901261,5831442.726443048,-6.929226268,-5.760643642,-6.793811294,,,,,,
bb_534149cb,51,f,very_high,5600,always,FALSE,779017.5,5817189.56,-7.018612715,-6.992302215,-7.028557804,,,,,,
berlin_3851bd62,31,m,very_low,1500,always,FALSE,797514.2356328095,5828986.253562736,-10.83383474,-2.838304531,-26.6985576,,,,,,
berlin_a2ef0a46,56,f,low,900,always,TRUE,801247.4140312109,5821660.742076542,-13.05598255,-7.135560506,-13.60500699,,,,,,
bb_1d849a48,21,m,very_low,900,always,FALSE,779194.13,5812150.4,-23.04144769,-21.8590686,-23.09773845,,,,,,
bb_7c1baab6,57,f,very_low,500,always,TRUE,783952.5,5845817.63,-30.98328583,-30.98295543,-29.73862312,,,,,,
berlin_6d2b10fd,34,m,medium,3000,always,FALSE,806147.0508010924,5825743.5591175705,-8.279454431,-5.255774483,-9.701273218,,,,,,
berlin_366506bf,53,f,medium,1500,always,FALSE,799830.5638211686,5826088.4139453275,-19.74768763,-0.693121011,-19.75288432,,,,,,
bb_f4cc4321,57,m,medium,2600,always,FALSE,717601.07,5891945.39,-42.50486894,-42.33880337,-42.20692577,,,,,,
berlin_9b2b3bed,63,f,medium,2600,always,FALSE,783984.5791222542,5831579.6989969155,-2.853051633,-2.847684556,-3.368508645,,,,,,
bb_4336d03a,14,m,high,4600,never,FALSE,784221.02,5837162.87,-6.754893818,-6.725930143,-5.693172978,,,,,,
berlin_2ea50f34,46,f,medium,1500,always,FALSE,804639.3554,5841217.592522257,-12.72266289,-12.03454757,-12.01691933,,,,,,
berlin_8a7c8974,53,f,low,1500,always,FALSE,793537.6363990335,5815906.351733347,-10.41902677,-9.274093857,-10.54416936,,,,,,
bb_5ab2b242,25,m,medium,2000,always,FALSE,787203.83,5801110.46,-9.441887595,-9.441377601,-9.414740643,,,,,,
bb_5a021580,45,m,very_low,499,always,FALSE,770598.42,5828576.18,-22.76526099,-22.76525246,-21.96102024,,,,,,
berlin_f8f4e460,69,m,medium,2600,always,FALSE,808483.6611410929,5827103.8023840245,-9.182605534,-6.841684982,-10.49616093,,,,,,
berlin_a28c7f0b,24,f,medium,1500,always,FALSE,808915.9508224068,5829615.585830582,-11.08461886,-8.971464677,-12.07099735,,,,,,
berlin_d94cebdc,42,f,high,3600,always,FALSE,795668.5773137757,5829374.135618362,-4.385113996,-1.498488165,-4.419095435,,,,,,
berlin_665e5773,68,m,medium,2000,always,FALSE,815937.6535726782,5809723.728104163,-21.12248189,-16.28573417,-22.13199472,,,,,,
berlin_d273f69b,41,f,high,3600,always,FALSE,802335.1712732007,5827573.6382639995,-8.010671643,-2.527854897,-9.699295975,,,,,,
berlin_4e51436e,13,m,high,4600,never,FALSE,808262.4040133676,5831594.067102453,-7.662250798,-5.589717882,-8.160553403,,,,,,
berlin_44e90048,14,m,medium,3600,never,FALSE,793963.8558,5824355.937880197,-8.126834478,-2.410014964,-8.158948705,,,,,,
bb_838899b3,5,f,medium,3000,never,FALSE,805522.61,5840467.58,-10.13485337,-9.179005336,-9.628833897,,,,,,
bb_f2dcf39d,6,m,low,2000,never,FALSE,780130.91,5812429.18,-14.02080764,-12.8232579,-14.08838531,,,,,,
bb_45f514fd,51,m,medium,1500,always,FALSE,771269.27,5841185.66,-15.11270384,-15.11192041,-15.11699472,,,,,,
berlin_0b4917f4,36,f,medium,3600,always,FALSE,792313.0681346925,5826237.072,-9.167927248,-1.873433148,-9.594015372,,,,,,
bb_79437460,94,f,medium,2000,always,FALSE,818437.81,5811161.81,-22.25850622,-17.34240461,-22.72747607,,,,,,
berlin_994239a2,41,m,high,3600,always,FALSE,799805.9725770802,5826773.255209907,-20.80119793,-0.866331311,-20.87334803,,,,,,
berlin_ca5b7542,97,m,low,900,always,FALSE,794439.3007066326,5816418.429130033,-12.91785049,-11.77702134,-13.15439673,,,,,,
bb_6c72f3d8,1,f,very_low,1500,never,FALSE,825475.19,5823501.3,-24.32394725,-21.49455594,-24.83460666,,,,,,
berlin_fbb5438f,44,f,medium,1500,always,FALSE,788735.0832631676,5827021.688,-4.637467621,-3.495599107,-4.534673588,,,,,,
bb_36c2afd3,97,m,medium,2600,always,TRUE,793295.16,5810574,-12.54699118,-11.07881983,-12.5415604,,,,,,
berlin_b67c9f96,26,f,high,3000,always,FALSE,798423.7297086183,5829740.266,-8.521799118,-1.988640158,-9.050730873,,,,,,
bb_a9205c12,86,f,low,900,always,FALSE,822477.18,5818543,-36.18634724,-31.23668112,-35.27491396,,,,,,
berlin_2b35e939,47,f,medium,1500,always,FALSE,780377.9737738604,5829605.043,-4.687072131,-4.686175398,-4.707784971,,,,,,
berlin_a9e3a5d9,12,m,very_low,1500,never,TRUE,804991.3179428894,5833221.514744243,-7.639296862,-6.08377898,-7.689689447,,,,,,
berlin_212ee055,12,m,very_low,2000,never,FALSE,802150.7946537063,5826258.649,-12.16371917,-3.092325535,-14.94766516,,,,,,
berlin_3e1a95e5,74,m,medium,2000,always,FALSE,809186.5077451261,5827257.951454839,-9.994108169,-7.662675962,-11.37846854,,,,,,
bb_5c4073e6,37,m,very_low,900,always,FALSE,807332.15,5867480.66,-45.62926692,-45.2382634,-45.7721283,,,,,,
bb_50e2f15e,11,f,low,1500,never,FALSE,805630.53,5844767.2,-14.53397251,-13.84399911,-14.95859725,,,,,,
berlin_d5514c44,69,m,medium,1500,always,TRUE,805894.4887584765,5832350.946275172,-8.633438589,-6.893026936,-8.612840405,,,,,,
berlin_aa4615d8,13,m,very_low,1500,never,FALSE,808820.3046512991,5832475.374512839,-11.04383599,-8.93063808,-11.79227291,,,,,,
berlin_cee80c5e,29,f,medium,1500,always,FALSE,803730.0971800897,5822633.992056772,-11.8801992,-5.437883841,-13.5936521,,,,,,
berlin_a8ca9518,5,m,high,4600,never,FALSE,795809.9774156393,5823811.540447702,-5.61314456,-2.064353875,-5.503326455,,,,,,
berlin_35bb5a44,64,m,high,2600,always,FALSE,800524.1556878567,5823611.118,-12.32511295,-2.233848037,-14.26109152,,,,,,
berlin_dd94ae5b,28,f,very_high,5600,always,FALSE,797173.7747304712,5831847.540205702,-3.931412957,-2.598656846,-4.306416373,,,,,,
berlin_888db2f1,57,m,high,4600,always,FALSE,791885.3849982596,5828172.376639864,-6.721242218,-2.244614074,-7.583191713,,,,,,
berlin_9cc30fb7,97,m,very_high,5600,always,FALSE,811095.7808796597,5822692.459901496,-10.51777179,-7.787739138,-11.6046299,,,,,,
berlin_264091c2,75,m,low,900,always,FALSE,784713.4190183319,5830472.0950018475,-3.199407181,-3.199232751,-3.366571689,,,,,,
berlin_4d5e3d42,46,f,high,4600,always,FALSE,801012.8372,5821442.549509173,-6.909514668,-3.897720613,-7.36316,,,,,,
berlin_6058aa27,22,f,high,3600,always,FALSE,808886.5983767668,5815486.7133485135,-12.88594819,-9.029184634,-14.57452839,,,,,,
berlin_84db9482,29,f,high,3600,always,FALSE,795218.6971202337,5836178.131453151,-7.605161207,-6.096222723,-7.798301364,,,,,,
berlin_6b61dc55,14,m,very_high,5600,never,FALSE,802240.6749,5819609.595635113,-7.532982635,-4.702095923,-8.29021362,,,,,,
berlin_06b42781,42,f,high,4600,always,FALSE,792661.1835445957,5825295.937929181,-6.134649626,-1.417756907,-17.58949976,,,,,,
bb_c02dce94,68,f,low,1500,always,FALSE,777043.82,5829928.47,-7.110781048,-7.109539236,-7.152818109,,,,,,
bb_bd974680,48,m,very_low,1500,always,FALSE,776578.85,5840088.96,-13.10513886,-13.10361361,-12.87118005,,,,,,
berlin_26af6d5c,74,m,very_high,5600,always,FALSE,782770.7744949907,5827104.17,-2.057337955,-2.036946081,-2.063103534,,,,,,
berlin_495a7ede,98,m,medium,2000,always,TRUE,782174.4108896315,5828462.468574318,-2.070839429,-2.068717279,-2.080984846,,,,,,
berlin_74b101bb,7,m,medium,3000,never,FALSE,782299.9938345469,5826870.793990272,-2.586777375,-2.572137734,-2.592098236,,,,,,
berlin_0acc0dc9,21,f,low,2000,always,FALSE,795187.8181934725,5823904.175160495,-6.735995423,-2.987310379,-6.269965983,,,,,,
berlin_4d3a02a1,32,f,medium,3000,always,FALSE,791143.4332,5824417.414827264,-2.69165396,-1.6704659,-3.516458041,,,,,,
berlin_8c8ad35e,45,f,very_low,1500,always,FALSE,802990.8665916428,5818397.5306795435,-13.37505051,-8.953753868,-13.76367052,,,,,,
berlin_02d444df,32,f,high,4600,always,FALSE,781536.6283411614,5829612.201691402,-2.487126134,-2.477084553,-2.740286624,,,,,,
berlin_0386b9f4,66,m,low,900,always,FALSE,783950.7936173421,5829825.613493104,-2.957785993,-2.957642211,-3.324322764,,,,,,
berlin_5a09b2fe,59,f,high,2600,always,FALSE,798923.6414949696,5831560.014580439,-3.509313353,-2.575813701,-3.694153326,,,,,,
berlin_6079c265,25,m,very_low,1500,always,TRUE,804527.0880738518,5826498.456684081,-9.077177271,-5.790561114,-11.76150316,,,,,,
berlin_f0e2deb4,62,f,low,900,always,FALSE,781701.2562673737,5828194.383,-3.672131766,-3.672007153,-3.747350281,,,,,,
berlin_8f0149b3,34,f,low,900,always,FALSE,804721.7933134991,5834041.763576765,-10.18645752,-8.410423448,-10.13553463,,,,,,
berlin_91a4ec98,1,m,very_low,900,never,FALSE,802127.3902039439,5826347.501346988,-15.45241063,-4.17658001,-17.93250661,,,,,,
berlin_c1d8d3c6,62,f,medium,2600,always,FALSE,806672.6849562135,5821391.865939367,-10.67910493,-6.017323366,-12.38163884,,,,,,
berlin_8fafaff6,64,f,low,1500,always,FALSE,802097.2104171625,5823555.933505255,-13.28256741,-3.459364581,-12.97177118,,,,,,
berlin_3e2c9023,18,f,very_low,1500,always,FALSE,798727.4961165887,5817640.652318623,-11.08575853,-7.754284992,-11.5932066,,,,,,
berlin_cf8eac87,26,f,medium,4600,always,FALSE,790890.4853853018,5817277.087529091,-6.544010659,-5.282078037,-6.551508711,,,,,,
berlin_3476182b,8,m,low,3000,never,FALSE,794522.7228213337,5837029.655333594,-8.358777135,-6.782517375,-8.537755656,,,,,,
bb_ca799ddf,56,f,high,3600,always,FALSE,772130.17,5816146.2,-10.29932408,-10.28032211,-10.41859367,,,,,,
berlin_50f22466,29,f,very_high,5600,always,FALSE,800389.3085060124,5812217.2356907725,-10.72322725,-8.429097423,-11.77242531,,,,,,
berlin_042e5af3,46,f,very_high,5600,always,FALSE,782493.8717931937,5829512.497487392,-2.164386028,-2.152126771,-2.56416614,,,,,,
berlin_8a05aa9d,54,f,medium,1500,always,FALSE,807258.9263385296,5822238.549188613,-12.81219852,-8.177969542,-14.42734309,,,,,,
berlin_738d761d,88,m,high,2600,always,FALSE,800295.7839117043,5825846.266,-17.66787421,-0.216351762,-17.70150996,,,,,,
berlin_d42f1589,35,f,high,3600,always,FALSE,792819.3200545562,5822152.023303174,-4.03393512,-2.937893322,-4.084047544,,,,,,
berlin_dccb32d0,61,f,medium,3000,always,FALSE,792645.7936762657,5824755.054367357,-5.164482517,-2.025286418,-5.179237373,,,,,,
bb_b7197147,81,f,medium,3000,always,FALSE,788153.35,5804193.75,-10.69883281,-10.64352367,-11.15801757,,,,,,
berlin_9d7c6acc,34,f,medium,1500,always,FALSE,806434.6349,5815856.362,-17.08421937,-12.07130761,-18.04218299,,,,,,
berlin_0a2b4013,19,m,very_high,5600,always,FALSE,800871.9738283618,5831972.197,-3.278443292,-2.22998721,-3.28956986,,,,,,
berlin_4678d386,22,f,medium,2600,always,FALSE,807213.8883650359,5824379.992754087,-10.04367081,-6.672959279,-11.65079197,,,,,,
berlin_a5118def,20,f,very_low,2000,always,FALSE,804439.3296862578,5830195.463617215,-6.539588394,-4.513210643,-6.834017085,,,,,,
berlin_b522a337,34,f,very_low,1500,always,FALSE,800564.7181159072,5833282.701299015,-4.840935251,-4.175755474,-4.779055196,,,,,,
berlin_48c66e5f,54,f,very_high,5600,always,FALSE,809795.2240996929,5816693.413209245,-11.07676916,-7.65072947,-12.86042389,,,,,,
berlin_f91dc561,65,m,very_low,499,always,FALSE,790867.3396,5816657.778323933,-16.01349444,-16.08675356,-15.9840657,,,,,,
berlin_81d5d4e1,11,m,low,3000,never,FALSE,799907.2025,5829613.109566092,-4.839984192,-1.414479223,-4.840375291,,,,,,
berlin_ebf350a4,35,f,high,4600,always,FALSE,805825.8575177474,5826635.515912734,-7.477485833,-4.820341776,-8.651736803,,,,,,
bb_eaae0883,20,m,low,2000,always,TRUE,815136.16,5806283.13,-20.35647254,-16.19908334,-21.02838508,,,,,,
bb_fbfe86c3,35,m,low,900,always,FALSE,774752.87,5812613.35,-22.57496657,-22.55342413,-22.27946685,,,,,,
berlin_96a9d049,24,f,very_low,499,always,FALSE,795420.9023573509,5836273.242820281,-16.57833646,-16.26571325,-17.73117615,,,,,,
berlin_dd6176de,23,f,medium,3000,always,FALSE,795497.7134913069,5815669.016786339,-9.00325645,-7.294517987,-9.489411546,,,,,,
berlin_8d23c350,78,m,high,3600,always,TRUE,782090.719,5815336.527290607,-9.545200373,-8.337421352,-9.762795219,,,,,,
berlin_7d209c6f,52,f,medium,2000,always,FALSE,802733.2966574866,5837206.906082614,-8.444589527,-7.654178452,-8.311512845,,,,,,
berlin_b2a7d3a1,8,m,very_high,5600,never,FALSE,795958.0484949626,5815660.108974126,-8.013802776,-6.322763042,-8.661201941,,,,,,
bb_3a8c072b,34,f,medium,2000,always,FALSE,843111.27,5800842.35,-39.7191218,-37.2722788,-39.73615614,,,,,,
bb_1963fab0,35,f,medium,1500,always,FALSE,776241.45,5803596.96,-16.34605783,-16.26641068,-17.10937577,,,,,,
berlin_23f73777,15,m,medium,2600,never,FALSE,791341.3297249919,5824336.630249526,-2.609853274,-1.60239819,-3.478352169,,,,,,
berlin_d3b4f1cd,41,f,low,900,always,FALSE,794266.2684568736,5832020.044509248,-7.630254975,-6.473788518,-7.521516648,,,,,,
berlin_84b5e614,57,m,high,4600,always,FALSE,790856.3735360994,5829319.456837192,-4.90005202,-3.358254208,-5.771504433,,,,,,
berlin_c581d40a,88,m,low,900,always,TRUE,800815.4859834553,5828189.6691966355,-12.15642627,-3.305128605,-13.83968418,,,,,,
berlin_2c6f80c6,81,m,medium,2000,always,TRUE,799941.9786982501,5835750.680090932,-5.940691193,-5.141517336,-5.779566563,,,,,,
berlin_4d9335c7,46,f,medium,2600,always,FALSE,798328.5027161017,5832856.108938202,-4.473789216,-3.552672535,-4.664877049,,,,,,
bb_5b7915b1,81,m,very_low,900,always,TRUE,814468.85,5802833.21,-34.99699884,-29.3830131,-36.25195004,,,,,,
berlin_b5b12377,25,f,medium,2000,always,FALSE,799016.2323596699,5829931.089818616,-6.482933608,-2.049917999,-7.055220932,,,,,,
