"personId","age","sex","economic_status","income","carAvail","restricted_mobility","homeX","homeY","twalk_expSum","car_base_expSum","car_policy_expSum","pt_expSum","brainExpBeta","age_group","income_bin","bezirk","car_base_expSum_adj","car_policy_expSum_adj","mm_expSum_base","mm_expSum_policy","mm_logSum_base","mm_logSum_policy","mm_delta","car_share_base","changed","outcome","car_logSum_base","car_logSum_policy","car_delta"
"bb_a3f38b65",57,"m","high",3600,"always","No restriction",790981.24,5802733.69,1.63076506625228e-28,0.000225338862294958,0.000248462593656742,8.99844608129477e-06,1,"45–59","3600",NA,0.000225338862294958,0.000248462593656742,0.000234337308376253,0.000257461039738037,-8.35874899176679,-8.26464215129599,0.094106840470797,0.961600454730636,TRUE,"Improved",-8.3979052340785,-8.30021825230245,0.0976869817760502
"bb_adb3a4e8",49,"f","very_low",900,"always","No restriction",774998.15,5830523.41,7.48417261135399e-23,1.54006950269224e-05,2.11047544231779e-05,4.23345735459928e-05,1,"45–59","900",NA,1.54006950269224e-05,2.11047544231779e-05,5.77352685729152e-05,6.34393279691707e-05,-9.75964233074976,-9.66542657386575,0.0942157568840063,0.266746746098055,TRUE,"Improved",-11.0810979179448,-10.7660122147521,0.315085703192629
"berlin_ff21ae52",61,"f","very_high",5600,"always","No restriction",785265.201618337,5828698.36522072,0.0130669822851907,0.295851019207194,0.33307910158701,0.0677045342863319,1,"60+","5600",8,0.295851019207194,0.33307910158701,0.376622535778717,0.413850618158532,-0.976511824457246,-0.882250195974109,0.0942616284831379,0.785537218572126,TRUE,"Improved",-1.21789926485204,-1.09937527490707,0.118523989944969
"bb_1e917393",47,"m","very_low",900,"always","No restriction",786503.67,5851597.22,1.26869522704647e-52,2.89276448293878e-12,3.18108091253128e-12,1.93426381220346e-14,1,"45–59","900",NA,2.89276448293878e-12,3.18108091253128e-12,2.91210712106081e-12,3.20042355065332e-12,-26.5621442001921,-26.4677379553025,0.0944062448896652,0.993357854873488,TRUE,"Improved",-26.5688085025334,-26.4738000672916,0.0950084352417591
"berlin_2f3a1a16",18,"f","high",4600,"always","No restriction",786257.991355186,5827934.35235987,0.000216916083436649,0.202667637302132,0.224840767761874,0.0200551429577994,1,"15–29","4600",8,0.202667637302132,0.224840767761874,0.222939696343368,0.24511282680311,-1.50085396407699,-1.40603665687936,0.0948173071976286,0.909069316170534,TRUE,"Improved",-1.59618789637582,-1.49236282615086,0.103825070224956
"berlin_0f2c097a",39,"f","high",4600,"always","No restriction",786321.149963286,5828078.00846283,8.35554563248993e-05,0.212229866210843,0.235467768781617,0.0203964055650155,1,"30–44","4600",8,0.212229866210843,0.235467768781617,0.232709827232183,0.255947729802957,-1.45796297822834,-1.36278203580744,0.0951809424208965,0.911993570426629,TRUE,"Improved",-1.5500853171318,-1.44618123781532,0.103904079316475
"berlin_6ac6bf27",97,"m","high",4600,"always","No restriction",786240.6663677,5827829.76714093,4.14613769351977e-06,0.208505391465928,0.231331652623509,0.0200552662541351,1,"60+","4600",8,0.208505391465928,0.231331652623509,0.228564803857756,0.251391065015338,-1.47593550335191,-1.38074552436714,0.0951899789847759,0.912237527155264,TRUE,"Improved",-1.56779037972783,-1.46390287248608,0.103887507241753
"berlin_1136c886",41,"f","very_low",500,"always","No restriction",799823.565819256,5835466.86107144,2.51836989633958e-13,9.7512718773139e-06,1.5566603350364e-05,4.8328501738521e-05,1,"30–44","500",4,9.7512718773139e-06,1.5566603350364e-05,5.80797738676719e-05,6.3895105340722e-05,-9.75369308091826,-9.65826779825136,0.0954252826669002,0.167894453231362,TRUE,"Improved",-11.538112832507,-11.0703827493942,0.46773008311273
"bb_670ad107",58,"f","medium",3000,"always","No restriction",790031.46,5802750.77,8.69182217600762e-28,7.18812152079806e-05,7.99868056895546e-05,8.99844608129476e-06,1,"45–59","3000",NA,7.18812152079806e-05,7.99868056895546e-05,8.08796612892754e-05,8.89852517708494e-05,-9.42254817107889,-9.32703991240352,0.0955082586753662,0.888742782328047,TRUE,"Improved",-9.54049559012643,-9.43364886577322,0.106846724353202
"berlin_f66fb3a0",62,"f","low",900,"always","No restriction",785531.204400236,5828231.6181906,0.00102233437187267,0.145902292932716,0.170618095352955,0.0994394925834849,1,"60+","900",8,0.145902292932716,0.170618095352955,0.246364119888074,0.271079922308313,-1.40094467526337,-1.30534158531485,0.0956030899485161,0.592222166925125,TRUE,"Improved",-1.92481810779405,-1.76832758065758,0.156490527136467
"bb_4aec88ac",19,"m","very_low",2000,"always","No restriction",772374.58,5821616.3,1.76997902608578e-29,7.51474249295971e-06,8.27375120199632e-06,3.87138794998588e-08,1,"15–29","2000",NA,7.51474249295971e-06,8.27375120199632e-06,7.55345637245957e-06,8.31246508149618e-06,-11.793505301784,-11.6977543527134,0.0957509490705739,0.994874680200575,TRUE,"Improved",-11.798643801087,-11.702422560235,0.0962212408519854
"bb_ce0f6110",38,"f","medium",3000,"always","No restriction",756770.9,5842452.8,6.98343979420404e-71,5.9334752036765e-10,6.53092829995586e-10,2.15796326617644e-18,1,"30–44","3000",NA,5.9334752036765e-10,6.53092829995586e-10,5.93347522525614e-10,6.53092832153549e-10,-21.2452408472275,-21.1493018341934,0.0959390130340658,0.99999999636307,TRUE,"Improved",-21.2452408508644,-21.1493018374976,0.0959390133667739
"berlin_39a3549c",99,"m","very_low",500,"always","No restriction",800173.849496306,5832599.37782408,1.24153362641355e-08,0.000611253654790823,0.000801995825429958,0.00127966919089037,1,"60+","500",4,0.000611253654790823,0.000801995825429958,0.00189093526101746,0.00208167743165659,-6.27068372520785,-6.17458125275385,0.0961024724540049,0.323254670528448,TRUE,"Improved",-7.39999853798518,-7.12840715531086,0.271591382674318
"bb_847ecbde",26,"m","high",4600,"always","No restriction",790271.07,5803090.69,6.81558851903764e-26,0.000281394252195532,0.00031075979364532,8.99844608129476e-06,1,"15–29","4600",NA,0.000281394252195532,0.00031075979364532,0.000290392698276826,0.000319758239726615,-8.14427641900458,-8.04794534855943,0.0963310704451565,0.96901283629137,TRUE,"Improved",-8.17575383923697,-8.07649031191458,0.0992635273223907
"berlin_5c0eb108",26,"f","very_low",500,"always","No restriction",799870.58213431,5836474.07969761,4.25128954625809e-14,2.51527134798866e-06,4.00974553283051e-06,1.22627915672589e-05,1,"15–29","500",4,2.51527134798866e-06,4.00974553283051e-06,1.47780629577605e-05,1.62725371426023e-05,-11.1223667093714,-11.0260317089643,0.0963350004070698,0.170203047258491,TRUE,"Improved",-12.8931298683881,-12.4267827768064,0.466347091581726
"berlin_3cad083d",67,"m","very_high",5600,"always","Restricted mobility",785270.740467434,5828381.6526703,0.00776858946850838,0.317396295707797,0.360437056104659,0.0994394925834849,1,"60+","5600",8,0.317396295707797,0.360437056104659,0.42460437775979,0.467645138156652,-0.856597419451036,-0.760045522484814,0.096551896966221,0.747510653051618,TRUE,"Improved",-1.14760414169581,-1.02043793915321,0.127166202542604
"bb_01e7cd45",27,"m","high",3600,"always","No restriction",790146.88,5802740.52,3.87144307390767e-25,0.000116844922736995,0.000129615216426668,8.99844608129478e-06,1,"15–29","3600",NA,0.000116844922736995,0.000129615216426668,0.000125843368818289,0.000138613662507962,-8.98047252892501,-8.88381990097315,0.0966526279518618,0.928494872905953,TRUE,"Improved",-9.0546629490403,-8.9509403702386,0.103722578801694
"bb_0222bf23",52,"m","high",5600,"always","No restriction",768339.52,5831870.27,3.41519138452719e-38,0.000576948343764022,0.000635835065204807,2.0993826651166e-06,1,"45–59","5600",NA,0.000576948343764022,0.000635835065204807,0.000579047726429139,0.000637934447869923,-7.4541256547225,-7.35727502618363,0.0968506285388653,0.996374422056601,TRUE,"Improved",-7.45775782100278,-7.36057135969535,0.0971864613074338
"bb_02133c41",58,"m","low",1500,"always","No restriction",755101.14,5857486.82,7.43599260054738e-94,1.55675990706318e-13,1.73486789848253e-13,1.93426381220346e-14,1,"45–59","1500",NA,1.55675990706318e-13,1.73486789848253e-13,1.75018628828353e-13,1.92829427970288e-13,-29.3738839762049,-29.2769703896811,0.0969135865238222,0.889482403950241,TRUE,"Improved",-29.4909995302327,-29.3826749376257,0.108324592607026
"bb_9b3e3717",21,"f","very_low",2000,"always","No restriction",779223,5831275.47,6.83875849733472e-13,0.00215346741369482,0.00247993301835944,0.00103591961264883,1,"15–29","2000",NA,0.00215346741369482,0.00247993301835944,0.00318938702702753,0.00351585263169215,-5.74792653518626,-5.65047321366328,0.0974533215229814,0.67519789710245,TRUE,"Improved",-6.14067598537247,-5.99952372789602,0.141152257476445
"bb_d17dabc6",41,"m","medium",3600,"always","No restriction",791022.54,5802443.64,5.98376082326935e-28,0.000260204732691908,0.000287789890183264,8.99844608129476e-06,1,"30–44","3600",NA,0.000260204732691908,0.000287789890183264,0.000269203178773203,0.000296788336264559,-8.22004415204201,-8.12249134574325,0.0975528062987596,0.966573774788612,TRUE,"Improved",-8.25404180338138,-8.15327989205273,0.10076191132865
"bb_32bd6f56",26,"f","high",3000,"always","No restriction",790297.06,5802253.93,2.59358796535516e-24,6.61377861670071e-05,7.38372131827998e-05,8.99844608129475e-06,1,"15–29","3000",NA,6.61377861670071e-05,7.38372131827998e-05,7.51362322483019e-05,8.28356592640946e-05,-9.49620766216453,-9.39865192184291,0.0975557403216243,0.880238257734861,TRUE,"Improved",-9.62377032289391,-9.51364770977659,0.110122613117317
"bb_04145f0e",56,"f","medium",3000,"always","No restriction",774665.37,5831105.37,7.28178165568707e-24,0.00101900516449065,0.00122960059588578,0.00103591961264883,1,"45–59","3000",NA,0.00101900516449065,0.00122960059588578,0.00205492477713948,0.00226552020853461,-6.18751603650222,-6.08995087377565,0.0975651627265659,0.495884411841653,TRUE,"Improved",-6.88892845655945,-6.70106588112242,0.187862575437023
"bb_45ecf264",55,"f","high",3000,"always","No restriction",778596.25,5821178.43,1.75687860463376e-22,0.00216521127278194,0.00239874846751812,0.000111586186551594,1,"45–59","3000",NA,0.00216521127278194,0.00239874846751812,0.00227679745933353,0.00251033465406971,-6.08498544652287,-5.98733920641125,0.0976462401116249,0.950989849319202,TRUE,"Improved",-6.13523733670827,-6.03280814950943,0.102429187198846
"bb_1c2da1e7",42,"f","high",4600,"always","No restriction",790607.71,5802617.26,5.94400176190776e-28,0.000325196816753035,0.000359575888763709,8.99844608129476e-06,1,"30–44","4600",NA,0.000325196816753035,0.000359575888763709,0.00033419526283433,0.000368574334845004,-8.00378511654638,-7.90586814389663,0.0979169726497515,0.973074285957921,TRUE,"Improved",-8.03107996892083,-7.93058530777131,0.100494661149522
"bb_1a8b360e",51,"f","high",2600,"always","No restriction",789880.67,5803568.94,1.91867407875313e-29,3.24979801469162e-05,3.67707419101533e-05,8.99844608129476e-06,1,"45–59","2600",NA,3.24979801469162e-05,3.67707419101533e-05,4.1496426228211e-05,4.57691879914481e-05,-10.0899032494186,-9.99189944452125,0.0980038048973491,0.783151300022621,TRUE,"Improved",-10.3343326198856,-10.210808085804,0.123524534081614
"berlin_f57beec8",26,"f","high",3600,"always","No restriction",785557.359610739,5828151.20529224,0.00637736676239418,0.284796311377417,0.325004650660616,0.0990910512665752,1,"15–29","3600",8,0.284796311377417,0.325004650660616,0.390264729406386,0.430473068689585,-0.940929976784743,-0.842870515283543,0.0980594615011995,0.729751601715603,TRUE,"Improved",-1.25598105115243,-1.12391578702981,0.132065264122619
"bb_f8da9b28",54,"m","low",1500,"always","No restriction",772621.57,5821805.02,5.61845271927424e-32,1.12289510746039e-06,1.24257882037692e-06,3.87138794998588e-08,1,"45–59","1500",NA,1.12289510746039e-06,1.24257882037692e-06,1.16160898696025e-06,1.28129269987678e-06,-13.6657044561976,-13.5676410678819,0.098063388315687,0.966672193539784,TRUE,"Improved",-13.6996002904347,-13.5983216440646,0.101278646370098
"bb_458c25c8",27,"m","very_high",4600,"always","Restricted mobility",790516.31,5802012.9,5.09389229003609e-24,0.000258985145543124,0.000286608461722819,8.99844608129477e-06,1,"15–29","4600",NA,0.000258985145543124,0.000286608461722819,0.000267983591624419,0.000295606907804114,-8.22458480460978,-8.12648000040781,0.0981048042019683,0.966421652808109,TRUE,"Improved",-8.25873985102484,-8.15739351850214,0.101346332522702
"berlin_7c0a9394",40,"f","very_high",5600,"always","No restriction",779767.124294273,5819271.3042593,1.1526272486576e-24,0.00282683193089448,0.00311979253481426,5.69706112423143e-06,1,"30–44","5600",8,0.00282683193089448,0.00311979253481426,0.00283252899201871,0.00312548959593849,-5.86658532962687,-5.76816433736503,0.098420992261838,0.997988701566591,TRUE,"Improved",-5.86859865343718,-5.76998877462349,0.0986098788136891
"bb_4ee0e575",63,"f","medium",2000,"always","No restriction",778497.04,5821158.46,3.08011734976027e-29,0.000759418567805837,0.000849519980703587,0.000111586186551594,1,"60+","2000",NA,0.000759418567805837,0.000849519980703587,0.000871004754357431,0.000961106167255181,-7.04586312262215,-6.94742567928414,0.0984374433380122,0.871887970767835,TRUE,"Improved",-7.18295745983889,-7.07083909658317,0.112118363255713
"bb_78196621",43,"f","very_high",5600,"always","No restriction",740709.1,5818260.27,1.16611706932012e-102,3.47331464479173e-09,3.83369957118851e-09,8.60902447706864e-13,1,"30–44","5600",NA,3.47331464479173e-09,3.83369957118851e-09,3.47417554723944e-09,3.83456047363621e-09,-19.4779086386715,-19.3792110179167,0.098697620754816,0.999752199497118,TRUE,"Improved",-19.478156469882,-19.379435554499,0.0987209153830158
"berlin_ea86e2e6",48,"f","very_low",500,"always","No restriction",800728.993836852,5830989.95103172,0.00247050342889418,0.00937676750877158,0.0110556908956045,0.00431397789444523,1,"45–59","500",4,0.00937676750877158,0.0110556908956045,0.016161248832111,0.0178401722189439,-4.12513894966028,-4.02630249834862,0.0988364513116595,0.580200676703942,TRUE,"Improved",-4.66952019062705,-4.50480997041527,0.164710220211777
"bb_ae4f7e80",68,"m","low",900,"always","Restricted mobility",780218.7,5848433.62,4.21411208375205e-60,4.61107931661313e-11,5.15381159225525e-11,5.85671005422479e-12,1,"60+","900",NA,4.61107931661313e-11,5.15381159225525e-11,5.19675032203561e-11,5.73948259767773e-11,-23.6804025307724,-23.5810669564433,0.0993355743291282,0.887300530306589,TRUE,"Improved",-23.7999740682502,-23.6886994670079,0.111274601242293
"bb_3c0a8c28",57,"m","very_high",5600,"always","No restriction",753686.51,5805144.63,2.0140362248426e-80,4.07426197836606e-08,4.50359304118769e-08,3.19421796818333e-10,1,"45–59","5600",NA,4.07426197836606e-08,4.50359304118769e-08,4.10620415804789e-08,4.53553522086952e-08,-17.0081817047096,-16.9087376473117,0.0994440573979141,0.992220995729297,TRUE,"Improved",-17.0159911232653,-16.9158052121733,0.100185911091959
"bb_003c1195",73,"m","medium",2600,"always","No restriction",790475.93,5802914.18,8.52481885371733e-37,4.49926524109288e-05,5.0643330850198e-05,8.99844608129476e-06,1,"60+","2600",NA,4.49926524109288e-05,5.0643330850198e-05,5.39910984922236e-05,5.96417769314927e-05,-9.82669136772466,-9.72715427422096,0.0995370935037005,0.833334636030959,TRUE,"Improved",-10.0090113612827,-9.89070300720854,0.118308354074141
"berlin_f9b5b0f4",34,"f","very_low",1500,"always","No restriction",780226.628370465,5819289.02523758,3.59201566443711e-24,0.000130927614366257,0.000148935782234624,4.10989000824261e-05,1,"30–44","1500",8,0.000130927614366257,0.000148935782234624,0.000172026514448683,0.00019003468231705,-8.66786193925988,-8.56830396395113,0.0995579753087519,0.761089735415838,TRUE,"Improved",-8.94086594957145,-8.81199533663637,0.128870612935081
"bb_b48c3882",79,"m","medium",1500,"always","No restriction",789228.27,5843533.45,2.48381065939495e-46,5.47027150501727e-07,8.55443970594603e-07,2.38770473456318e-06,1,"60+","1500",NA,5.47027150501727e-07,8.55443970594603e-07,2.9347318850649e-06,3.24314870515778e-06,-12.7388944597718,-12.6389658774943,0.0999285822774993,0.186397658091219,TRUE,"Improved",-14.4187674004697,-13.9716452389271,0.447122161542563
"berlin_ee0ea7c1",19,"f","very_high",5600,"always","No restriction",785619.635632682,5828097.94600023,0.00436996621957272,0.272064472593398,0.303266885156804,0.0200704259389197,1,"15–29","5600",8,0.272064472593398,0.303266885156804,0.296504864751891,0.327707277315296,-1.21569165342131,-1.11563451627556,0.100057137145754,0.917571699273995,TRUE,"Improved",-1.30171620918031,-1.19314205205911,0.108574157121208
"berlin_6a7e219c",49,"f","low",900,"always","No restriction",783938.09911912,5827060.36996167,0.000100034042990934,0.0625274103877659,0.071269871390824,0.0202160742465129,1,"45–59","900",8,0.0625274103877659,0.071269871390824,0.0828435186772697,0.0915859796803279,-2.49080176777413,-2.3904770792754,0.100324688498731,0.754765265721649,TRUE,"Improved",-2.77215025217758,-2.64128160200452,0.13086865017306
"bb_84164ef9",19,"m","low",3000,"always","No restriction",776997.28,5832201.52,8.71052159679467e-18,0.00226611204557075,0.00261526872286344,0.00103591961264883,1,"15–29","3000",NA,0.00226611204557075,0.00261526872286344,0.00330203165821959,0.00365118833551228,-5.71321734594095,-5.61270259300137,0.100514752939578,0.686278110002315,TRUE,"Improved",-6.08968967118625,-5.94638842465564,0.143301246530602
"bb_7c578917",40,"m","high",3000,"always","No restriction",769835.68,5832518.76,3.21280671598968e-35,6.73836474833612e-05,7.47745149889761e-05,2.0993826651166e-06,1,"30–44","3000",NA,6.73836474833612e-05,7.47745149889761e-05,6.94830301484778e-05,7.68738976540927e-05,-9.5744280057335,-9.47334417139936,0.101083834334144,0.969785677731232,TRUE,"Improved",-9.60510818842398,-9.50103343974177,0.10407474868221
"berlin_5dc26f3a",40,"f","medium",2000,"always","No restriction",785561.620696179,5828094.65734112,0.0030681924580292,0.221857353647904,0.256325803324007,0.0990910512665752,1,"30–44","2000",8,0.221857353647904,0.256325803324007,0.324016597372509,0.358485047048611,-1.12696053804348,-1.02586832957911,0.101092208464365,0.684709843406089,TRUE,"Improved",-1.50572065476988,-1.36130597442521,0.144414680344669
