id,xcoord,ycoord,time,car_accessibility
19247,765517.63,5771686.9,28800.0,-30.975099271719284
19470,766517.63,5771686.9,28800.0,-28.599300457239128
19693,767517.63,5771686.9,28800.0,-25.100907324081234
19916,768517.63,5771686.9,28800.0,-22.198739004420226
20139,769517.63,5771686.9,28800.0,-19.72669882742731
20362,770517.63,5771686.9,28800.0,-16.49253718283065
20585,771517.63,5771686.9,28800.0,-16.80588672982612
20808,772517.63,5771686.9,28800.0,-18.20417647142641
21031,773517.63,5771686.9,28800.0,-19.791706117372684
21254,774517.63,5771686.9,28800.0,-22.348087079962042
21477,775517.63,5771686.9,28800.0,-25.785196535789396
21700,776517.63,5771686.9,28800.0,-22.76001262703012
21923,777517.63,5771686.9,28800.0,-18.735695123092853
22146,778517.63,5771686.9,28800.0,-15.224817100525058
22369,779517.63,5771686.9,28800.0,-16.413845912425188
22592,780517.63,5771686.9,28800.0,-15.557247358070807
22815,781517.63,5771686.9,28800.0,-13.427334255835023
23038,782517.63,5771686.9,28800.0,-16.986750693510672
23261,783517.63,5771686.9,28800.0,-20.6805992523762
23484,784517.63,5771686.9,28800.0,-24.49447799621013
23707,785517.63,5771686.9,28800.0,-27.35417467096359
23930,786517.63,5771686.9,28800.0,-34.46784292732274
24153,787517.63,5771686.9,28800.0,-34.52967765899427
24376,788517.63,5771686.9,28800.0,-35.017085898728936
24599,789517.63,5771686.9,28800.0,-34.339067463777546
24822,790517.63,5771686.9,28800.0,-32.51170883089945
25045,791517.63,5771686.9,28800.0,-31.533898599915762
25268,792517.63,5771686.9,28800.0,-31.42513579019142
25491,793517.63,5771686.9,28800.0,-32.374468303250154
25714,794517.63,5771686.9,28800.0,-24.631441100975213
25937,795517.63,5771686.9,28800.0,-22.41377793789351
26160,796517.63,5771686.9,28800.0,-18.441084841882496
26383,797517.63,5771686.9,28800.0,-19.914684856243543
26606,798517.63,5771686.9,28800.0,-23.70122167957539
26829,799517.63,5771686.9,28800.0,-25.592843312657305
27052,800517.63,5771686.9,28800.0,-28.80315660777361
27275,801517.63,5771686.9,28800.0,-27.312328784833184
27498,802517.63,5771686.9,28800.0,-25.296594358641485
27721,803517.63,5771686.9,28800.0,-24.28258613227793
27944,804517.63,5771686.9,28800.0,-21.689079560393424
28167,805517.63,5771686.9,28800.0,-21.367420527655828
28390,806517.63,5771686.9,28800.0,-20.69370433567697
28613,807517.63,5771686.9,28800.0,-23.015300283503336
28836,808517.63,5771686.9,28800.0,-27.29229828693695
29059,809517.63,5771686.9,28800.0,-29.653970971818556
29282,810517.63,5771686.9,28800.0,-26.51307534096308
29505,811517.63,5771686.9,28800.0,-23.1296972490008
29728,812517.63,5771686.9,28800.0,-21.47533973427593
29951,813517.63,5771686.9,28800.0,-24.85871782623778
30174,814517.63,5771686.9,28800.0,-28.24209591820147
30397,815517.63,5771686.9,28800.0,-31.812890041160873
30620,816517.63,5771686.9,28800.0,-35.73435955020608
30843,817517.63,5771686.9,28800.0,-33.12454105334938
31066,818517.63,5771686.9,28800.0,-31.57692356791203
31289,819517.63,5771686.9,28800.0,-28.941033700150065
31512,820517.63,5771686.9,28800.0,-25.318749360125558
31735,821517.63,5771686.9,28800.0,-25.48544356468206
31958,822517.63,5771686.9,28800.0,-28.882482841671425
32181,823517.63,5771686.9,28800.0,-30.031582475661587
32404,824517.63,5771686.9,28800.0,-26.091800877698752
32627,825517.63,5771686.9,28800.0,-29.718754038257064
32850,826517.63,5771686.9,28800.0,-36.56229891181139
33073,827517.63,5771686.9,28800.0,-33.14357248805932
33296,828517.63,5771686.9,28800.0,-30.049681188699072
33519,829517.63,5771686.9,28800.0,-33.544755724121266
33742,830517.63,5771686.9,28800.0,-37.058251841268685
33965,831517.63,5771686.9,28800.0,-40.57174795841575
34188,832517.63,5771686.9,28800.0,-41.981204856713624
34411,833517.63,5771686.9,28800.0,-46.6278193871717
34634,834517.63,5771686.9,28800.0,-44.8977053187378
34857,835517.63,5771686.9,28800.0,-41.44553633168045
35080,836517.63,5771686.9,28800.0,-37.47845579925103
35303,837517.63,5771686.9,28800.0,-33.681750685517
35526,838517.63,5771686.9,28800.0,-33.914436246522385
35749,839517.63,5771686.9,28800.0,-37.896074910310254
35972,840517.63,5771686.9,28800.0,-37.28143784836606
36195,841517.63,5771686.9,28800.0,-34.339780520645505
36418,842517.63,5771686.9,28800.0,-34.73613916913116
36641,843517.63,5771686.9,28800.0,-35.15438729516997
36864,844517.63,5771686.9,28800.0,-37.44949123514143
37087,845517.63,5771686.9,28800.0,-39.88046105189661
37310,846517.63,5771686.9,28800.0,-38.74676415044196
37533,847517.63,5771686.9,28800.0,-35.76473545983094
37756,848517.63,5771686.9,28800.0,-39.73332035332427
37979,849517.63,5771686.9,28800.0,-41.601758535927615
38202,850517.63,5771686.9,28800.0,-41.10655803464842
38425,851517.63,5771686.9,28800.0,-40.97147648621181
38648,852517.63,5771686.9,28800.0,-42.82048974671416
38871,853517.63,5771686.9,28800.0,-44.82646185670824
39094,854517.63,5771686.9,28800.0,-46.80808776914619
39317,855517.63,5771686.9,28800.0,-48.08737444211774
39540,856517.63,5771686.9,28800.0,-45.38839925034629
39763,857517.63,5771686.9,28800.0,-42.57486325325288
39986,858517.63,5771686.9,28800.0,-40.91259861995411
40209,859517.63,5771686.9,28800.0,-42.032741271051485
40432,860517.63,5771686.9,28800.0,-42.67894502437217
40655,861517.63,5771686.9,28800.0,-43.63220398613773
40878,862517.63,5771686.9,28800.0,-43.5508320083879
41101,863517.63,5771686.9,28800.0,-43.66841526398873
41324,864517.63,5771686.9,28800.0,-43.940236482164536
41547,865517.63,5771686.9,28800.0,-46.0407789630608
41770,866517.63,5771686.9,28800.0,-45.59440092824974
41993,867517.63,5771686.9,28800.0,-48.45730451992651
42216,868517.63,5771686.9,28800.0,-51.08221546653755
42439,869517.63,5771686.9,28800.0,-51.13003385704625
42662,870517.63,5771686.9,28800.0,-51.266181379109426
42885,871517.63,5771686.9,28800.0,-50.864303337973325
43108,872517.63,5771686.9,28800.0,-51.11472780950827
43331,873517.63,5771686.9,28800.0,-51.40646333858916
43554,874517.63,5771686.9,28800.0,-51.69819886767373
43777,875517.63,5771686.9,28800.0,-51.989934396754634
44000,876517.63,5771686.9,28800.0,-54.19964843643956
44223,877517.63,5771686.9,28800.0,-53.761678146600204
44446,878517.63,5771686.9,28800.0,-53.32370785675708
44669,879517.63,5771686.9,28800.0,-52.88969326076506
44892,880517.63,5771686.9,28800.0,-53.11584853610211
45115,881517.63,5771686.9,28800.0,-52.58960140425614
45338,882517.63,5771686.9,28800.0,-51.99054104550619
45561,883517.63,5771686.9,28800.0,-50.24812628853322
45784,884517.63,5771686.9,28800.0,-51.95293901507727
46007,885517.63,5771686.9,28800.0,-55.09860666737119
46230,886517.63,5771686.9,28800.0,-53.15124652687833
46453,887517.63,5771686.9,28800.0,-53.13982571868976
46676,888517.63,5771686.9,28800.0,-53.51474563987518
46899,889517.63,5771686.9,28800.0,-53.20507931149326
47122,890517.63,5771686.9,28800.0,-52.63629993173272
70,679517.63,5772686.9,28800.0,-204.9621993355022
293,680517.63,5772686.9,28800.0,-201.37092465946387
516,681517.63,5772686.9,28800.0,-197.79838479987382
739,682517.63,5772686.9,28800.0,-194.2458186814069
962,683517.63,5772686.9,28800.0,-190.71456902976348
1185,684517.63,5772686.9,28800.0,-187.20609247220557
1408,685517.63,5772686.9,28800.0,-183.72197068351142
1631,686517.63,5772686.9,28800.0,-180.26392267547766
1854,687517.63,5772686.9,28800.0,-176.83381833138117
2077,688517.63,5772686.9,28800.0,-176.82309500519534
2300,689517.63,5772686.9,28800.0,-172.8298629986182
2523,690517.63,5772686.9,28800.0,-168.83703750248625
2746,691517.63,5772686.9,28800.0,-164.84465623841695
2969,692517.63,5772686.9,28800.0,-160.85276173905206
3192,693517.63,5772686.9,28800.0,-156.8614021394296
3415,694517.63,5772686.9,28800.0,-152.87063212968334
3638,695517.63,5772686.9,28800.0,-148.88051410873754
3861,696517.63,5772686.9,28800.0,-144.89111959020076
4084,697517.63,5772686.9,28800.0,-140.90253092710952
4307,698517.63,5772686.9,28800.0,-136.91484344305948
4530,699517.63,5772686.9,28800.0,-132.9281680857976
4753,700517.63,5772686.9,28800.0,-128.94263475877395
4976,701517.63,5772686.9,28800.0,-124.95839654127501
5199,702517.63,5772686.9,28800.0,-120.97563508583379
5422,703517.63,5772686.9,28800.0,-116.99456759373449
5645,704517.63,5772686.9,28800.0,-113.01545593289454
5868,705517.63,5772686.9,28800.0,-109.0386187046444
6091,706517.63,5772686.9,28800.0,-105.06444743133632
6314,707517.63,5772686.9,28800.0,-101.09342859875206
6537,708517.63,5772686.9,28800.0,-97.12617417038676
6760,709517.63,5772686.9,28800.0,-93.16346461127578
6983,710517.63,5772686.9,28800.0,-89.2063108044509
7206,711517.63,5772686.9,28800.0,-85.25604522905978
7429,712517.63,5772686.9,28800.0,-81.31445976556425
7652,713517.63,5772686.9,28800.0,-77.38402022745586
7875,714517.63,5772686.9,28800.0,-73.46821186349656
8098,715517.63,5772686.9,28800.0,-69.57211802297958
8321,716517.63,5772686.9,28800.0,-65.70343452419445
8544,717517.63,5772686.9,28800.0,-61.874345073244015
8767,718517.63,5772686.9,28800.0,-58.10521124687859
8990,719517.63,5772686.9,28800.0,-54.432370770914794
9213,720517.63,5772686.9,28800.0,-50.925934224380626
9436,721517.63,5772686.9,28800.0,-47.732974599598755
9659,722517.63,5772686.9,28800.0,-44.82256654407108
9882,723517.63,5772686.9,28800.0,-40.9036859669479
10105,724517.63,5772686.9,28800.0,-37.45142566884433
10328,725517.63,5772686.9,28800.0,-37.19791454128011
10551,726517.63,5772686.9,28800.0,-38.70465136483013
10774,727517.63,5772686.9,28800.0,-40.65288048303396
10997,728517.63,5772686.9,28800.0,-42.87072583512827
11220,729517.63,5772686.9,28800.0,-42.15682699279073
11443,730517.63,5772686.9,28800.0,-38.1630883442925
11666,731517.63,5772686.9,28800.0,-34.21242149485529
11889,732517.63,5772686.9,28800.0,-35.18253475449842
12112,733517.63,5772686.9,28800.0,-38.815721532289686
12335,734517.63,5772686.9,28800.0,-39.84630958323929
12558,735517.63,5772686.9,28800.0,-36.0364376299267
12781,736517.63,5772686.9,28800.0,-32.226565676614115
13004,737517.63,5772686.9,28800.0,-32.68827932375148
13227,738517.63,5772686.9,28800.0,-30.30409319692541
13450,739517.63,5772686.9,28800.0,-28.501305995022168
13673,740517.63,5772686.9,28800.0,-28.389331122124943
13896,741517.63,5772686.9,28800.0,-31.004911328335737
14119,742517.63,5772686.9,28800.0,-32.074980859873065
14342,743517.63,5772686.9,28800.0,-28.818530971656045
14565,744517.63,5772686.9,28800.0,-26.254564733318666
14788,745517.63,5772686.9,28800.0,-28.885341394660554
15011,746517.63,5772686.9,28800.0,-28.067053503001667
15234,747517.63,5772686.9,28800.0,-24.765269873740092
15457,748517.63,5772686.9,28800.0,-24.81499971439703
15680,749517.63,5772686.9,28800.0,-25.944558918920993
15903,750517.63,5772686.9,28800.0,-24.056024761657607
16126,751517.63,5772686.9,28800.0,-25.416120490036327
16349,752517.63,5772686.9,28800.0,-24.741554264545908
16572,753517.63,5772686.9,28800.0,-24.38921569071315
16795,754517.63,5772686.9,28800.0,-23.61054812795064
17018,755517.63,5772686.9,28800.0,-27.099540315292714
17241,756517.63,5772686.9,28800.0,-29.772336195765504
17464,757517.63,5772686.9,28800.0,-32.25175300599504
17687,758517.63,5772686.9,28800.0,-36.13868126604828
17910,759517.63,5772686.9,28800.0,-26.84220186648283
18133,760517.63,5772686.9,28800.0,-22.89980871932559
18356,761517.63,5772686.9,28800.0,-20.028650681110776
18579,762517.63,5772686.9,28800.0,-23.442839435291482
18802,763517.63,5772686.9,28800.0,-26.855742184706802
19025,764517.63,5772686.9,28800.0,-30.406566103396003
19248,765517.63,5772686.9,28800.0,-28.23453606587567
19471,766517.63,5772686.9,28800.0,-25.362290646992953
19694,767517.63,5772686.9,28800.0,-22.98649183251055
19917,768517.63,5772686.9,28800.0,-19.42383872461091
20140,769517.63,5772686.9,28800.0,-16.5216704049499
20363,770517.63,5772686.9,28800.0,-16.7539645328676
20586,771517.63,5772686.9,28800.0,-19.17047496424357
20809,772517.63,5772686.9,28800.0,-21.2042542775377
21032,773517.63,5772686.9,28800.0,-23.352660430801997
21255,774517.63,5772686.9,28800.0,-25.43963574095437
21478,775517.63,5772686.9,28800.0,-28.023161693690835
21701,776517.63,5772686.9,28800.0,-23.668490203819463
21924,777517.63,5772686.9,28800.0,-20.430113201195972
22147,778517.63,5772686.9,28800.0,-18.66534640031974
22370,779517.63,5772686.9,28800.0,-15.859034286940293
22593,780517.63,5772686.9,28800.0,-15.579456530677936
22816,781517.63,5772686.9,28800.0,-13.670065547483139
23039,782517.63,5772686.9,28800.0,-15.623550580073216
23262,783517.63,5772686.9,28800.0,-18.968053340697615
23485,784517.63,5772686.9,28800.0,-21.68157484447388
23708,785517.63,5772686.9,28800.0,-23.21779447424863
23931,786517.63,5772686.9,28800.0,-25.31411297095156
24154,787517.63,5772686.9,28800.0,-27.33141129501867
24377,788517.63,5772686.9,28800.0,-24.73024393106964
24600,789517.63,5772686.9,28800.0,-23.021807232441894
24823,790517.63,5772686.9,28800.0,-22.723746414632313
25046,791517.63,5772686.9,28800.0,-23.868677311517313
25269,792517.63,5772686.9,28800.0,-23.217878599737944
25492,793517.63,5772686.9,28800.0,-23.158263681808368
25715,794517.63,5772686.9,28800.0,-23.286722409239076
25938,795517.63,5772686.9,28800.0,-19.50018558590779
26161,796517.63,5772686.9,28800.0,-15.713648762575943
26384,797517.63,5772686.9,28800.0,-19.321314456849134
26607,798517.63,5772686.9,28800.0,-23.294007552860148
26830,799517.63,5772686.9,28800.0,-26.200292183461194
27053,800517.63,5772686.9,28800.0,-26.39107065026305
27276,801517.63,5772686.9,28800.0,-27.636680466822906
27499,802517.63,5772686.9,28800.0,-29.293461058664434
27722,803517.63,5772686.9,28800.0,-27.350669120235686
27945,804517.63,5772686.9,28800.0,-24.1527517806106
28168,805517.63,5772686.9,28800.0,-21.036223184972354
28391,806517.63,5772686.9,28800.0,-20.466645696618226
28614,807517.63,5772686.9,28800.0,-23.33365323882656
28837,808517.63,5772686.9,28800.0,-26.600847326556096
29060,809517.63,5772686.9,28800.0,-26.598032180964722
29283,810517.63,5772686.9,28800.0,-24.02085762800898
29506,811517.63,5772686.9,28800.0,-20.965159606130904
29729,812517.63,5772686.9,28800.0,-22.209255723097623
29952,813517.63,5772686.9,28800.0,-25.927742551744284
30175,814517.63,5772686.9,28800.0,-30.406633561069953
30398,815517.63,5772686.9,28800.0,-37.77987649760889
30621,816517.63,5772686.9,28800.0,-33.869318865528236
30844,817517.63,5772686.9,28800.0,-30.148426859457707
31067,818517.63,5772686.9,28800.0,-28.19047240217997
31290,819517.63,5772686.9,28800.0,-26.65270595750318
31513,820517.63,5772686.9,28800.0,-26.155193058065613
31736,821517.63,5772686.9,28800.0,-24.89179839817565
31959,822517.63,5772686.9,28800.0,-30.47321768280321
32182,823517.63,5772686.9,28800.0,-25.72277847444418
32405,824517.63,5772686.9,28800.0,-29.19609130690653
32628,825517.63,5772686.9,28800.0,-31.74852632281204
32851,826517.63,5772686.9,28800.0,-38.798428248796
33074,827517.63,5772686.9,28800.0,-35.70676258163698
33297,828517.63,5772686.9,28800.0,-32.615096914478364
33520,829517.63,5772686.9,28800.0,-31.596654217947574
33743,830517.63,5772686.9,28800.0,-35.11015033509499
33966,831517.63,5772686.9,28800.0,-36.32412346377391
34189,832517.63,5772686.9,28800.0,-39.41578913093293
34412,833517.63,5772686.9,28800.0,-41.50679063636608
34635,834517.63,5772686.9,28800.0,-41.03004560417125
34858,835517.63,5772686.9,28800.0,-40.1492300889893
35081,836517.63,5772686.9,28800.0,-36.2771797174919
35304,837517.63,5772686.9,28800.0,-32.40512934599407
35527,838517.63,5772686.9,28800.0,-33.75841207431563
35750,839517.63,5772686.9,28800.0,-37.75149458483115
35973,840517.63,5772686.9,28800.0,-37.618434690768815
36196,841517.63,5772686.9,28800.0,-33.60001416846018
36419,842517.63,5772686.9,28800.0,-37.46754113693594
36642,843517.63,5772686.9,28800.0,-37.442176640710315
36865,844517.63,5772686.9,28800.0,-35.627925309200066
37088,845517.63,5772686.9,28800.0,-35.98314703580044
37311,846517.63,5772686.9,28800.0,-37.79739836731069
37534,847517.63,5772686.9,28800.0,-35.336875953508084
37757,848517.63,5772686.9,28800.0,-36.28952505227829
37980,849517.63,5772686.9,28800.0,-37.61330304111954
38203,850517.63,5772686.9,28800.0,-37.11810253984035
38426,851517.63,5772686.9,28800.0,-37.37844704356991
38649,852517.63,5772686.9,28800.0,-39.21037727573071
38872,853517.63,5772686.9,28800.0,-41.26434559035595
39095,854517.63,5772686.9,28800.0,-43.417158609488034
39318,855517.63,5772686.9,28800.0,-45.54741693912942
39541,856517.63,5772686.9,28800.0,-44.2734535794198
39764,857517.63,5772686.9,28800.0,-40.90979546203807
39987,858517.63,5772686.9,28800.0,-42.773888115352726
40210,859517.63,5772686.9,28800.0,-43.685966674907085
40433,860517.63,5772686.9,28800.0,-43.76733865265684
40656,861517.63,5772686.9,28800.0,-44.10426758462267
40879,862517.63,5772686.9,28800.0,-43.45806383130196
41102,863517.63,5772686.9,28800.0,-43.25438058228827
41325,864517.63,5772686.9,28800.0,-43.466400089479215
41548,865517.63,5772686.9,28800.0,-44.88619651881815
41771,866517.63,5772686.9,28800.0,-43.68944210866638
41994,867517.63,5772686.9,28800.0,-47.21302154722638
42217,868517.63,5772686.9,28800.0,-47.13128859763991
42440,869517.63,5772686.9,28800.0,-47.11568450733782
42663,870517.63,5772686.9,28800.0,-47.34228852967729
42886,871517.63,5772686.9,28800.0,-46.89367618377003
43109,872517.63,5772686.9,28800.0,-47.10872574751604
43332,873517.63,5772686.9,28800.0,-47.40046127660066
43555,874517.63,5772686.9,28800.0,-47.69219680568156
43778,875517.63,5772686.9,28800.0,-47.983932334762414
44001,876517.63,5772686.9,28800.0,-50.206987147925226
44224,877517.63,5772686.9,28800.0,-49.76901685808213
44447,878517.63,5772686.9,28800.0,-49.33104656824273
44670,879517.63,5772686.9,28800.0,-48.89307627839961
44893,880517.63,5772686.9,28800.0,-49.03732340149998
45116,881517.63,5772686.9,28800.0,-48.34457577945065
45339,882517.63,5772686.9,28800.0,-49.18325779112937
45562,883517.63,5772686.9,28800.0,-51.100464831918075
45785,884517.63,5772686.9,28800.0,-55.750106557784
46008,885517.63,5772686.9,28800.0,-56.05687545258859
46231,886517.63,5772686.9,28800.0,-52.49677167336476
46454,887517.63,5772686.9,28800.0,-54.6607157473834
46677,888517.63,5772686.9,28800.0,-52.650368183630995
46900,889517.63,5772686.9,28800.0,-56.57096985336613
47123,890517.63,5772686.9,28800.0,-55.570309623064766
71,679517.63,5773686.9,28800.0,-203.25704875807793
294,680517.63,5773686.9,28800.0,-199.6292088648625
517,681517.63,5773686.9,28800.0,-196.01869603247292
740,682517.63,5773686.9,28800.0,-192.42668141578594
963,683517.63,5773686.9,28800.0,-188.85443728468738
1186,684517.63,5773686.9,28800.0,-185.30334728964573
1409,685517.63,5773686.9,28800.0,-181.77491786209958
1632,686517.63,5773686.9,28800.0,-178.2707908711451
1855,687517.63,5773686.9,28800.0,-174.79275766642496
2078,688517.63,5773686.9,28800.0,-171.34277464402174
2301,689517.63,5773686.9,28800.0,-167.92298047645465
2524,690517.63,5773686.9,28800.0,-164.5357151480481
2747,691517.63,5773686.9,28800.0,-164.65594245681947
2970,692517.63,5773686.9,28800.0,-160.65801669909422
3193,693517.63,5773686.9,28800.0,-156.66022815617484
3416,694517.63,5773686.9,28800.0,-152.66259090501345
3639,695517.63,5773686.9,28800.0,-148.665121015639
3862,696517.63,5773686.9,28800.0,-144.66783691670787
4085,697517.63,5773686.9,28800.0,-140.67075984454118
4308,698517.63,5773686.9,28800.0,-136.67391439876403
4531,699517.63,5773686.9,28800.0,-132.67732923527595
4754,700517.63,5773686.9,28800.0,-128.6810379378326
4977,701517.63,5773686.9,28800.0,-124.68508012432876
5200,702517.63,5773686.9,28800.0,-120.68950286493798
5423,703517.63,5773686.9,28800.0,-116.69436251965759
5646,704517.63,5773686.9,28800.0,-112.69972714736382
5869,705517.63,5773686.9,28800.0,-108.70567970491551
6092,706517.63,5773686.9,28800.0,-104.71232235578007
6315,707517.63,5773686.9,28800.0,-100.71978236418998
6538,708517.63,5773686.9,28800.0,-96.72822029918602
6761,709517.63,5773686.9,28800.0,-92.73784167698015
6984,710517.63,5773686.9,28800.0,-88.74891384633263
7207,711517.63,5773686.9,28800.0,-84.76179108987664
7430,712517.63,5773686.9,28800.0,-80.77695300627653
7653,713517.63,5773686.9,28800.0,-76.79506514115961
7876,714517.63,5773686.9,28800.0,-72.8170784703854
8099,715517.63,5773686.9,28800.0,-68.84440012727224
8322,716517.63,5773686.9,28800.0,-64.8792026215736
8545,717517.63,5773686.9,28800.0,-60.92502206725271
8768,718517.63,5773686.9,28800.0,-56.98801507249251
8991,719517.63,5773686.9,28800.0,-53.07989513357672
9214,720517.63,5773686.9,28800.0,-49.22583232031783
9437,721517.63,5773686.9,28800.0,-45.490257909040444
9660,722517.63,5773686.9,28800.0,-42.08657369972247
9883,723517.63,5773686.9,28800.0,-39.9451531767404
10106,724517.63,5773686.9,28800.0,-39.10921802408054
10329,725517.63,5773686.9,28800.0,-36.79398543533462
10552,726517.63,5773686.9,28800.0,-35.55014703348816
10775,727517.63,5773686.9,28800.0,-37.21433452488053
10998,728517.63,5773686.9,28800.0,-40.4909296608804
11221,729517.63,5773686.9,28800.0,-42.945888413650486
11444,730517.63,5773686.9,28800.0,-38.323269887353355
11667,731517.63,5773686.9,28800.0,-34.322533446498575
11890,732517.63,5773686.9,28800.0,-34.69849487988678
12113,733517.63,5773686.9,28800.0,-37.39162538692856
12336,734517.63,5773686.9,28800.0,-40.02547440653191
12559,735517.63,5773686.9,28800.0,-34.73783925845959
12782,736517.63,5773686.9,28800.0,-30.927967305146996
13005,737517.63,5773686.9,28800.0,-29.650071333880458
13228,738517.63,5773686.9,28800.0,-30.29551200113951
13451,739517.63,5773686.9,28800.0,-29.69124405469567
13674,740517.63,5773686.9,28800.0,-30.803220188994818
13897,741517.63,5773686.9,28800.0,-33.458181049152316
14120,742517.63,5773686.9,28800.0,-30.827404387808222
14343,743517.63,5773686.9,28800.0,-28.418577872744326
14566,744517.63,5773686.9,28800.0,-29.302923141901605
14789,745517.63,5773686.9,28800.0,-31.933699803245695
15012,746517.63,5773686.9,28800.0,-30.27870835817417
15235,747517.63,5773686.9,28800.0,-27.646305576434756
15458,748517.63,5773686.9,28800.0,-24.524867839158258
15681,749517.63,5773686.9,28800.0,-23.93731749680571
15904,750517.63,5773686.9,28800.0,-23.75801064559969
16127,751517.63,5773686.9,28800.0,-23.34848509165847
16350,752517.63,5773686.9,28800.0,-25.093497391258435
16573,753517.63,5773686.9,28800.0,-22.218497318383182
16796,754517.63,5773686.9,28800.0,-26.094566473847404
17019,755517.63,5773686.9,28800.0,-29.174153128073367
17242,756517.63,5773686.9,28800.0,-32.31688992591782
17465,757517.63,5773686.9,28800.0,-35.80152308140422
17688,758517.63,5773686.9,28800.0,-31.18491081373663
17911,759517.63,5773686.9,28800.0,-27.378445607370622
18134,760517.63,5773686.9,28800.0,-23.8115008633032
18357,761517.63,5773686.9,28800.0,-19.726974008439893
18580,762517.63,5773686.9,28800.0,-21.534000459668892
18803,763517.63,5773686.9,28800.0,-25.368672732601112
19026,764517.63,5773686.9,28800.0,-28.53475338770201
19249,765517.63,5773686.9,28800.0,-25.987961923382123
19472,766517.63,5773686.9,28800.0,-22.674312928448767
19695,767517.63,5773686.9,28800.0,-19.749482022264377
19918,768517.63,5773686.9,28800.0,-17.37368320778456
20141,769517.63,5773686.9,28800.0,-18.667753070950976
20364,770517.63,5773686.9,28800.0,-15.977684139245317
20587,771517.63,5773686.9,28800.0,-19.91531371605585
20810,772517.63,5773686.9,28800.0,-24.66785772529537
21033,773517.63,5773686.9,28800.0,-27.126769819521908
21256,774517.63,5773686.9,28800.0,-28.640830587366175
21479,775517.63,5773686.9,28800.0,-31.07803265230769
21702,776517.63,5773686.9,28800.0,-26.08531692893362
21925,777517.63,5773686.9,28800.0,-23.815760420971756
22148,778517.63,5773686.9,28800.0,-21.437664198512724
22371,779517.63,5773686.9,28800.0,-19.49046171867092
22594,780517.63,5773686.9,28800.0,-18.27513279041616
22817,781517.63,5773686.9,28800.0,-14.54284402330869
23040,782517.63,5773686.9,28800.0,-13.43513675016477
23263,783517.63,5773686.9,28800.0,-16.008975017980976
23486,784517.63,5773686.9,28800.0,-18.694155256864526
23709,785517.63,5773686.9,28800.0,-19.791379807562254
23932,786517.63,5773686.9,28800.0,-22.00327308238636
24155,787517.63,5773686.9,28800.0,-25.006533153302968
24378,788517.63,5773686.9,28800.0,-21.67814217823092
24601,789517.63,5773686.9,28800.0,-19.2636053183285
24824,790517.63,5773686.9,28800.0,-18.707063645578007
25047,791517.63,5773686.9,28800.0,-18.820065242587745
25270,792517.63,5773686.9,28800.0,-19.25265844634604
25493,793517.63,5773686.9,28800.0,-19.21714061681093
25716,794517.63,5773686.9,28800.0,-19.351410776644673
25939,795517.63,5773686.9,28800.0,-18.15546689417165
26162,796517.63,5773686.9,28800.0,-15.951812076336886
26385,797517.63,5773686.9,28800.0,-19.924505172346645
26608,798517.63,5773686.9,28800.0,-21.824670911358005
26831,799517.63,5773686.9,28800.0,-22.209416898566126
27054,800517.63,5773686.9,28800.0,-22.392401542325675
27277,801517.63,5773686.9,28800.0,-23.644496428371436
27500,802517.63,5773686.9,28800.0,-24.40255791881598
27723,803517.63,5773686.9,28800.0,-25.973871927259403
27946,804517.63,5773686.9,28800.0,-26.687837394941337
28169,805517.63,5773686.9,28800.0,-23.571308799302788
28392,806517.63,5773686.9,28800.0,-19.678260703665895
28615,807517.63,5773686.9,28800.0,-20.541090779950185
28838,808517.63,5773686.9,28800.0,-23.36983777224989
29061,809517.63,5773686.9,28800.0,-23.625262333742295
29284,810517.63,5773686.9,28800.0,-20.926487832282476
29507,811517.63,5773686.9,28800.0,-20.792887630046387
29730,812517.63,5773686.9,28800.0,-23.880505027469237
29953,813517.63,5773686.9,28800.0,-27.44607262974598
30176,814517.63,5773686.9,28800.0,-31.16455945839063
30399,815517.63,5773686.9,28800.0,-37.796176701665416
30622,816517.63,5773686.9,28800.0,-33.89404321186389
30845,817517.63,5773686.9,28800.0,-30.196972663376545
31068,818517.63,5773686.9,28800.0,-28.505281660560346
31291,819517.63,5773686.9,28800.0,-29.007689652726413
31514,820517.63,5773686.9,28800.0,-29.418319432533053
31737,821517.63,5773686.9,28800.0,-26.095727232838804
31960,822517.63,5773686.9,28800.0,-25.13161141934672
32183,823517.63,5773686.9,28800.0,-26.649045727812076
32406,824517.63,5773686.9,28800.0,-28.843997375797755
32629,825517.63,5773686.9,28800.0,-30.832005218327648
32852,826517.63,5773686.9,28800.0,-32.4238048304892
33075,827517.63,5773686.9,28800.0,-33.2121554478247
33298,828517.63,5773686.9,28800.0,-35.18051264025947
33521,829517.63,5773686.9,28800.0,-30.01567066500599
33744,830517.63,5773686.9,28800.0,-30.667042070836004
33967,831517.63,5773686.9,28800.0,-33.75870773799461
34190,832517.63,5773686.9,28800.0,-36.85037340515364
34413,833517.63,5773686.9,28800.0,-37.764320174329086
34636,834517.63,5773686.9,28800.0,-37.03910658258569
34859,835517.63,5773686.9,28800.0,-37.84783203481084
35082,836517.63,5773686.9,28800.0,-34.26132433904652
35305,837517.63,5773686.9,28800.0,-32.43467071752643
35528,838517.63,5773686.9,28800.0,-32.37996730521878
35751,839517.63,5773686.9,28800.0,-36.10693085909136
