person,age,sex,income_bin,homeX,homeY,district_ord,base_timeCar,base_distCar,base_car_acc,policy_timeCar,policy_distCar,policy_car_acc,delta_timeCar,delta_pct_timeCar,delta_distCar,delta_pct_distCar,delta_car_acc,delta_pct_car_acc
berlin_3b5f3bc2,93,m,1500,797424.0373910116,5821786.735409556,Tempelhof-Schöneberg,1052.379,8228.22,-7.715649499702791,2773.488,26217.08,-22.594907986239576,1721.109,163.5445975261764,17988.86,218.6239551203055,-14.879258486536784,-192.84518415604464
berlin_7f1eb016,32,f,3600,797416.9463809947,5821791.197020897,Tempelhof-Schöneberg,1052.379,8228.22,-5.952824847323029,2773.488,26217.08,-16.929477204911954,1721.109,163.5445975261764,17988.86,218.6239551203055,-10.976652357588925,-184.3940085441133
berlin_a9593196,45,f,4600,797481.5989862261,5821855.007348704,Tempelhof-Schöneberg,1052.379,8228.22,-5.472194410134676,2773.488,26217.08,-15.84285202720375,1721.109,163.5445975261764,17988.86,218.6239551203055,-10.370657617069075,-189.51551863475999
berlin_b0ac66df,97,m,1500,797499.2142053223,5821849.604220571,Tempelhof-Schöneberg,1052.379,8228.22,-7.5594870326797095,2773.488,26217.08,-22.43874551921649,1721.109,163.5445975261764,17988.86,218.6239551203055,-14.87925848653678,-196.82894384517962
bb_90dfeb24,71,f,2000,779511.14,5841156.58,NA,2580.777,27203.47,-17.13477528848803,2640.927,27123.85,-19.765379874886772,60.15000000000009,2.3306934306993625,-79.62000000000262,-0.2926832496001525,-2.630604586398743,-15.352431193924733
berlin_bd3544b6,79,m,900,791499.2058032667,5827245.345673271,Charlottenburg-Wilmersdorf,711.399,5654.01,-6.86830827849242,2344.874,14370.56,-21.808700180307124,1633.475,229.61446389438277,8716.55,154.16580444675546,-14.940391901814703,-217.5265188459783
berlin_ddbecdde,63,f,3000,791514.3293582909,5827142.324447505,Charlottenburg-Wilmersdorf,711.399,5654.01,-4.42330096419163,2333.19,14214.9,-15.501666515200077,1621.7910000000002,227.9720663087803,8560.89,151.412714162161,-11.078365551008446,-250.45470884057394
berlin_2774b3f6,78,m,2000,792489.0101428275,5824698.795395933,Charlottenburg-Wilmersdorf,850.077,6439.86,-5.64968591372886,2655.027,18957.35,-19.345234177271294,1804.95,212.3278244206113,12517.489999999998,194.37518828049053,-13.695548263542435,-242.41256014359936
berlin_b6bfa9a3,15,m,2000,801041.8413390224,5823568.691102327,Neukölln,1147.324,9526.87,-7.451259889307327,3310.002,30855.81,-27.086806823945487,2162.678,188.4975821999714,21328.940000000002,223.88192554322666,-19.63554693463816,-263.5198238463736
bb_54b5c47f,44,f,3000,779376.39,5812959.68,NA,2864.283,27214.07,-15.591797831522133,3340.572,36837.51,-21.420986459744675,476.2890000000002,16.62855939863485,9623.440000000002,35.362002082011266,-5.829188628222543,-37.38625071470334
berlin_05d6df45,97,m,2000,810172.0382469055,5823780.340635895,Marzahn-Hellersdorf,2460.978,20165.53,-15.076214176955162,3364.122,26011.96,-22.1692504207544,903.1439999999998,36.69858080811774,5846.43,28.992196089068823,-7.0930362437992365,-47.04786069331212
berlin_be6094cf,13,m,900,810276.9034579037,5823848.694575822,Marzahn-Hellersdorf,2460.978,20165.53,-21.743962323693967,3364.122,26011.96,-30.829613713406733,903.1439999999998,36.69858080811774,5846.43,28.992196089068823,-9.085651389712766,-41.78470903535512
berlin_148bff35,58,f,2000,792358.6886764301,5827376.740415621,Charlottenburg-Wilmersdorf,630.26,4800.3,-4.528955854744815,2344.874,14370.56,-20.386379748194155,1714.6139999999998,272.0486783232317,9570.259999999998,199.36795616940606,-15.85742389344934,-350.1342119914046
berlin_4cdc0f83,88,m,5600,792414.7691137334,5827414.979605362,Charlottenburg-Wilmersdorf,630.26,4800.3,-3.526892633245234,2344.874,14370.56,-18.057254420770374,1714.6139999999998,272.0486783232317,9570.259999999998,199.36795616940606,-14.53036178752514,-411.98764177165145
bb_cd8d11f8,38,f,3000,776650.85,5833222.91,NA,2846.89,24200.61,-15.17946658603674,3285.663,29645.8,-20.106641788087018,438.77300000000014,15.412362261977112,5445.189999999999,22.500217969712327,-4.927175202050277,-32.4594752662961
berlin_3061f390,1,m,900,792770.4491915158,5820991.0862727035,Steglitz-Zehlendorf,1236.771,9748.2,-11.311326749221815,2710.344,21460.05,-25.934813856126482,1473.573,119.14679435400735,11711.849999999999,120.14371884040128,-14.623487106904667,-129.28180248979828
berlin_3632e56d,35,f,4600,792793.0651877975,5820991.473063968,Steglitz-Zehlendorf,1236.771,9748.2,-6.377742759385402,2710.344,21460.05,-15.162042245395217,1473.573,119.14679435400735,11711.849999999999,120.14371884040128,-8.784299486009814,-137.7336750229218
berlin_ad3ddc46,67,m,3600,792879.6054130475,5820970.065345933,Steglitz-Zehlendorf,1236.771,9748.2,-6.7091735468171745,2710.344,21460.05,-15.888012736941509,1473.573,119.14679435400735,11711.849999999999,120.14371884040128,-9.178839190124334,-136.8102811184362
berlin_ca295eaa,29,f,3600,792759.8224815154,5820965.6448909305,Steglitz-Zehlendorf,1236.771,9748.2,-6.672480525789237,2710.344,21460.05,-15.851319715913572,1473.573,119.14679435400735,11711.849999999999,120.14371884040128,-9.178839190124336,-137.56262239579397
berlin_20865c30,18,f,1500,795576.1827262731,5816803.965438644,Steglitz-Zehlendorf,1827.86,13761.51,-12.211964223273101,3251.578,28473.99,-24.88141090571713,1423.718,77.88988215727683,14712.480000000001,106.9103608542958,-12.669446682444027,-103.7461824388502
berlin_9339e4d8,35,f,500,795504.4817279102,5816809.6184714185,Steglitz-Zehlendorf,1827.86,13761.51,-22.40644143334184,3251.578,28473.99,-46.01923504494528,1423.718,77.88988215727683,14712.480000000001,106.9103608542958,-23.612793611603443,-105.38395256493739
berlin_14ab8b8c,36,f,3600,797495.7762590437,5829691.388432532,Mitte,664.14,4267.95,-4.089367645791633,232.564,1302.87,-9.046381680007507,-431.576,-64.98268437377662,-2965.08,-69.47316627420659,-4.957014034215874,-121.21712850438223
berlin_28ad4b13,40,f,4600,797572.9350746355,5829781.879533107,Mitte,664.14,4267.95,-3.8659916541343153,722.042,3412.15,-10.814373947380526,57.902000000000044,8.718342518143771,-855.7999999999997,-20.051781300155806,-6.94838229324621,-179.73091808968513
berlin_561371a2,11,m,2600,797553.69057733,5829738.6223561885,Mitte,664.14,4267.95,-4.258752321410391,722.042,3412.15,-11.305320106281433,57.902000000000044,8.718342518143771,-855.7999999999997,-20.051781300155806,-7.046567784871042,-165.46084987016567
berlin_8ae7f2f7,49,f,2600,797561.3779971264,5829732.674227442,Mitte,664.14,4267.95,-4.276470775530945,722.042,3412.15,-11.329116678436158,57.902000000000044,8.718342518143771,-855.7999999999997,-20.051781300155806,-7.052645902905213,-164.9174347983143
berlin_9b8c47e8,98,m,2000,797496.112742452,5829698.075729054,Mitte,664.14,4267.95,-4.602432585308764,232.564,1302.87,-9.194570183681343,-431.576,-64.98268437377662,-2965.08,-69.47316627420659,-4.592137598372578,-99.77631422632787
berlin_9cc40362,20,f,3000,797501.0335964898,5829830.023661218,Mitte,664.14,4267.95,-3.9930337674835963,722.042,3412.15,-10.847766728622517,57.902000000000044,8.718342518143771,-855.7999999999997,-20.051781300155806,-6.854732961138921,-171.66729259739677
berlin_a06763de,30,f,5600,797524.3748148675,5829761.1181712635,Mitte,664.14,4267.95,-3.7014007077662345,232.564,1302.87,-8.928407266203108,-431.576,-64.98268437377662,-2965.08,-69.47316627420659,-5.227006558436873,-141.21698705761932
berlin_a53fd6f0,31,f,3000,797396.3167298806,5829748.534986561,Mitte,664.14,4267.95,-4.167193092652175,232.564,1302.87,-8.628616361837741,-431.576,-64.98268437377662,-2965.08,-69.47316627420659,-4.461423269185566,-107.06063218074041
berlin_b2802081,38,m,900,797450.9857584728,5829700.471051437,Mitte,664.14,4267.95,-5.909042194118544,232.564,1302.87,-9.482346719697844,-431.576,-64.98268437377662,-2965.08,-69.47316627420659,-3.5733045255793003,-60.471805889894014
berlin_fdf0c4eb,68,m,2600,797527.1612268805,5829690.94117868,Mitte,664.14,4267.95,-4.4859717866682205,232.564,1302.87,-9.230913971806912,-431.576,-64.98268437377662,-2965.08,-69.47316627420659,-4.744942185138691,-105.77289405252391
berlin_09613222,51,f,900,795432.7387958935,5819461.413686203,Steglitz-Zehlendorf,1389.99,10442.99,-12.2378770704371,2885.641,26786.98,-29.806165890932217,1495.651,107.60156547888835,16343.99,156.50680504338317,-17.568288820495116,-143.55667015919477
berlin_64fb6c0a,21,f,1500,795546.7410848625,5819462.4381362805,Steglitz-Zehlendorf,1389.99,10442.99,-9.515843064672868,2885.641,26786.98,-23.03183631078233,1495.651,107.60156547888835,16343.99,156.50680504338317,-13.515993246109463,-142.03673972185365
berlin_76b9dfb4,34,f,4600,795471.5907002704,5819461.625157422,Steglitz-Zehlendorf,1389.99,10442.99,-6.972148819295653,2885.641,26786.98,-16.391799799993528,1495.651,107.60156547888835,16343.99,156.50680504338317,-9.419650980697874,-135.1039862291619
berlin_b3c0f82e,76,m,1500,795369.6952627408,5819472.857716717,Steglitz-Zehlendorf,1389.99,10442.99,-9.700260825289654,2885.641,26786.98,-23.216254071399117,1495.651,107.60156547888835,16343.99,156.50680504338317,-13.515993246109463,-139.3363899130606
berlin_f7458bf3,6,m,3600,795439.5034147395,5819463.764677949,Steglitz-Zehlendorf,1389.99,10442.99,-7.364085366951411,2885.641,26786.98,-17.334319985473417,1495.651,107.60156547888835,16343.99,156.50680504338317,-9.970234618522007,-135.38999239832944
berlin_f7c9425f,88,m,2600,795425.6624551115,5819469.683168489,Steglitz-Zehlendorf,1389.99,10442.99,-7.984992236243869,2885.641,26786.98,-18.929336367839355,1495.651,107.60156547888835,16343.99,156.50680504338317,-10.944344131595486,-137.0614248304353
berlin_0855ff7d,70,m,3600,781747.4497645146,5815075.741204364,Steglitz-Zehlendorf,2177.76,23582.64,-11.912074673789183,3042.692,32411.01,-18.615282933600014,864.9319999999998,39.71658952317977,8828.369999999999,37.43588504086056,-6.703208259810831,-56.272382799616615
berlin_808b5a75,95,m,2000,781758.0896899418,5815105.488412699,Steglitz-Zehlendorf,2177.76,23582.64,-14.845958694915138,3042.692,32411.01,-22.643610988283232,864.9319999999998,39.71658952317977,8828.369999999999,37.43588504086056,-7.797652293368094,-52.52373695501964
bb_5dc5613f,22,m,3600,773097.81,5820744.49,NA,3170.088,30765.15,-16.383574881605842,3740.093,36803.33,-21.67132187724349,570.0049999999997,17.980731134277647,6038.18,19.626687989494606,-5.287746995637647,-32.27468384555255
berlin_1c9d650c,51,f,3600,809355.7583942844,5830106.836289574,Marzahn-Hellersdorf,2177.009,17376.22,-10.972221420258274,2738.612,20453.4,-15.773121557981728,561.6030000000001,25.796999461187347,3077.1800000000003,17.709145026939115,-4.800900137723454,-43.755042427957555
berlin_ae1ce240,68,m,900,809322.98784513,5830083.371031077,Marzahn-Hellersdorf,2177.009,17376.22,-19.008211826933668,2738.612,20453.4,-25.23964272423466,561.6030000000001,25.796999461187347,3077.1800000000003,17.709145026939115,-6.231430897300992,-32.782835934474235
berlin_d02f0545,47,f,900,809372.2223617446,5830129.253645276,Marzahn-Hellersdorf,2177.009,17376.22,-19.007090383221158,2738.612,20453.4,-25.23852128052215,561.6030000000001,25.796999461187347,3077.1800000000003,17.709145026939115,-6.231430897300992,-32.78477016556883
berlin_084112ab,33,f,3000,803563.8940145841,5817675.02183559,Neukölln,2179.379,17179.92,-11.469876386307728,3419.715,33712.54,-21.13067435498149,1240.3360000000002,56.91235897932394,16532.620000000003,96.23222925368688,-9.660797968673762,-84.22756831282358
berlin_9049d195,59,f,4600,797747.658681687,5835944.402333018,Pankow,1217.493,9658.48,-6.242289946438645,1146.03,8800.62,-8.352090381219352,-71.46299999999997,-5.869684671698315,-857.8599999999988,-8.881935873967734,-2.1098004347807064,-33.79850107706694
bb_75c181b5,11,f,4600,807634.63,5842262.13,NA,2383.481,23621.85,-11.798369003832383,2667.445,22159.9,-15.019665692664276,283.96399999999994,11.913835268667965,-1461.949999999997,-6.188973344594082,-3.2212966888318935,-27.302898288615506
berlin_1764b615,38,f,3000,800390.6892036644,5826232.675716871,Friedrichshain-Kreuzberg,987.058,7119.78,-5.587636707049916,4358.497,20304.83,-30.353921897167936,3371.4390000000003,341.56442681179834,13185.050000000003,185.1890086491437,-24.76628519011802,-443.23363326163314
berlin_2a0ac976,98,m,500,800419.9170532296,5826228.592274076,Friedrichshain-Kreuzberg,987.058,7119.78,-12.258822954720712,4358.497,20304.83,-49.119092960751495,3371.4390000000003,341.56442681179834,13185.050000000003,185.1890086491437,-36.86027000603078,-300.683598598154
berlin_57a54b43,30,f,3600,800449.1699386733,5826233.249518787,Friedrichshain-Kreuzberg,987.058,7119.78,-5.499513949818021,4358.497,20304.83,-29.51177978404695,3371.4390000000003,341.56442681179834,13185.050000000003,185.1890086491437,-24.01226583422893,-436.6252373088988
berlin_79c8736c,82,m,500,796087.3772173672,5824552.958471167,Tempelhof-Schöneberg,675.939,5179.08,-9.034873638663647,5667.171,23196.09,-52.008435108833176,4991.232,738.4145610772571,18017.010000000002,347.8805115966543,-42.97356147016953,-475.6409794849745
berlin_97aa0965,23,f,5600,796168.8822717913,5824597.222316363,Tempelhof-Schöneberg,675.939,5179.08,-3.874275566554738,5667.171,23196.09,-28.320815683498598,4991.232,738.4145610772571,18017.010000000002,347.8805115966543,-24.446540116943858,-630.9964197689566
berlin_e58c374b,41,m,3600,796175.2698378634,5824518.497814815,Tempelhof-Schöneberg,675.939,5179.08,-4.104392298246509,5667.171,23196.09,-29.367489420625937,4991.232,738.4145610772571,18017.010000000002,347.8805115966543,-25.263097122379428,-615.513705480161
berlin_6a14b57f,23,m,3600,805346.0180886292,5827671.027400737,Lichtenberg,1485.03,11930.79,-7.7832133563720785,2216.345,16337.85,-13.355899996471836,731.3149999999998,49.24580648202392,4407.0599999999995,36.9385430470237,-5.572686640099757,-71.59879069147483
berlin_2cfa1569,24,m,4600,802769.9972812394,5825871.614936091,Friedrichshain-Kreuzberg,1299.732,9187.07,-6.457726582309293,3112.573,21285.38,-16.74325559095736,1812.841,139.47806163116704,12098.310000000001,131.68844909203918,-10.285529008648068,-159.27476763765284
berlin_922a26bc,30,m,500,805393.12841311,5827754.679649471,Lichtenberg,1485.03,11930.79,-19.268133047973254,2216.345,16337.85,-29.07494490593303,731.3149999999998,49.24580648202392,4407.0599999999995,36.9385430470237,-9.806811857959776,-50.896533844472906
berlin_9ff73245,45,f,2600,805390.0368204351,5827751.157417364,Lichtenberg,1485.03,11930.79,-8.50323115737552,2216.345,16337.85,-14.338580652181205,731.3149999999998,49.24580648202392,4407.0599999999995,36.9385430470237,-5.835349494805685,-68.62508365122156
berlin_647e83ef,62,f,2600,807794.6451914135,5824766.198110434,Lichtenberg,2123.925,15611.03,-11.63898996499582,3311.643,22810.39,-19.59480342255757,1187.7179999999998,55.92090116176418,7199.359999999999,46.117136409320835,-7.955813457561748,-68.3548442045985
berlin_f13edb53,12,m,4600,807792.0010964216,5824747.414507629,Lichtenberg,2123.925,15611.03,-10.141253069569501,3311.643,22810.39,-17.425454828712063,1187.7179999999998,55.92090116176418,7199.359999999999,46.117136409320835,-7.284201759142562,-71.82743305164139
berlin_0e842ccb,24,f,2000,794212.9998703247,5832231.273611506,Mitte,735.61,5499.53,-5.206672799447497,526.994,4230.06,-6.609239153532894,-208.61599999999999,-28.359592718967928,-1269.4699999999993,-23.083245295507062,-1.4025663540853968,-26.93786239523692
berlin_2663da27,87,m,2600,794248.157471247,5832296.748064645,Mitte,735.61,5499.53,-4.769708439598268,526.994,4230.06,-6.253988685324951,-208.61599999999999,-28.359592718967928,-1269.4699999999993,-23.083245295507062,-1.4842802457266835,-31.11888838747758
berlin_32d64808,2,m,5600,794214.3263070601,5832331.480862853,Mitte,735.61,5499.53,-3.9420479286096004,526.994,4230.06,-5.57224583798144,-208.61599999999999,-28.359592718967928,-1269.4699999999993,-23.083245295507062,-1.63019790937184,-41.35408647724958
berlin_43473eca,59,f,3000,794257.9966859069,5832325.09861684,Mitte,735.61,5499.53,-4.560907878153987,526.994,4230.06,-6.081505409054578,-208.61599999999999,-28.359592718967928,-1269.4699999999993,-23.083245295507062,-1.5205975309005906,-33.33979925759973
berlin_580055be,62,f,4600,794238.224432484,5832298.551274855,Mitte,735.61,5499.53,-4.22291353335059,526.994,4230.06,-5.825619708992185,-208.61599999999999,-28.359592718967928,-1269.4699999999993,-23.083245295507062,-1.602706175641595,-37.95261643375299
berlin_a16603cc,64,m,500,794248.5434329932,5832210.092065618,Mitte,735.61,5499.53,-9.97091644343087,526.994,4230.06,-10.31120220617952,-208.61599999999999,-28.359592718967928,-1269.4699999999993,-23.083245295507062,-0.34028576274864974,-3.4127832148552395
berlin_cdacbeca,20,f,2600,794300.8314343297,5832308.140845338,Mitte,735.61,5499.53,-4.889677490884447,526.994,4230.06,-6.373957736611129,-208.61599999999999,-28.359592718967928,-1269.4699999999993,-23.083245295507062,-1.4842802457266826,-30.355381280130302
berlin_90a9b9e0,5,m,900,781762.3419388132,5815002.255099014,Steglitz-Zehlendorf,2186.76,23642.49,-22.934690151737833,3051.249,32470.86,-33.74058687072172,864.4889999999996,39.53287054820829,8828.369999999999,37.34111762339753,-10.805896718983888,-47.11594814445353
berlin_d6fa5167,19,f,5600,794364.1396085256,5832325.582902676,Mitte,735.61,5499.53,-4.428915202740474,526.994,4230.06,-6.059113112112314,-208.61599999999999,-28.359592718967928,-1269.4699999999993,-23.083245295507062,-1.63019790937184,-36.808063255831236
berlin_dee2309a,68,m,2000,781695.3108119313,5814992.7003614195,Steglitz-Zehlendorf,2186.76,23642.49,-14.865803356076029,3051.249,32470.86,-22.661567701069124,864.4889999999996,39.53287054820829,8828.369999999999,37.34111762339753,-7.795764344993096,-52.44092201587458
berlin_dc6bdb11,22,f,4600,794248.8345259116,5832223.102992865,Mitte,735.61,5499.53,-4.46611005069045,526.994,4230.06,-6.068816226332039,-208.61599999999999,-28.359592718967928,-1269.4699999999993,-23.083245295507062,-1.6027061756415897,-35.885953490864274
berlin_1ddd411e,33,f,3600,797894.3672955835,5829990.332547853,Mitte,571.564,3425.93,-3.582879971665753,778.471,3820.37,-10.571553945998613,206.90700000000004,36.20014556550099,394.44000000000005,11.513370092208541,-6.98867397433286,-195.0574406511219
berlin_279e94b1,34,m,1500,797899.1966557314,5829934.929790967,Mitte,571.564,3425.93,-4.188776169775072,778.471,3820.37,-11.621952193107981,206.90700000000004,36.20014556550099,394.44000000000005,11.513370092208541,-7.433176023332909,-177.45460062937795
berlin_2ad12158,48,f,5600,797919.0522935357,5830001.098609202,Mitte,571.564,3425.93,-3.4965722138086637,778.471,3820.37,-10.317906127514833,206.90700000000004,36.20014556550099,394.44000000000005,11.513370092208541,-6.8213339137061695,-195.08631587150856
