personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_e0a3f68b,28800.0,car,81,m,low,900.0,true,803772.841330738,5839365.284666195,-13.624837770773219,
bb_70a00063,28800.0,car,58,f,high,3600.0,false,767625.32,5810986.58,-28.053057146142876,
berlin_97f1de8b,28800.0,car,49,m,high,3600.0,false,798773.3493429148,5830309.458950592,-11.327374407522393,
berlin_54be550d,28800.0,car,89,m,high,3600.0,false,807260.686103699,5816720.965413426,-26.07590858857026,
berlin_67a42b5e,28800.0,car,63,m,high,4600.0,false,795335.6771377132,5828170.126690774,-9.041136118831783,
bb_69e66033,28800.0,car,40,m,low,2000.0,true,813793.48,5808577.78,-28.088717777499483,
berlin_99e14614,28800.0,car,28,f,high,3600.0,false,800775.2617482727,5817250.731110459,-21.523841620490405,
bb_cc27ce1c,28800.0,car,19,m,low,900.0,false,788873.19,5847927.59,-17.531805213487548,
bb_e6c37fe6,28800.0,car,43,m,medium,1500.0,false,738683.96,5809287.73,-43.12407922842402,
bb_051b85ee,28800.0,car,9,m,low,2600.0,false,786865.97,5815444.76,-19.54593373285516,
